"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1965-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","104.9","0","79.9",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19650530",",,0","19650531","+,,0","19650531","+,,0","3","","19650526",",,0","19650505","+,,0","5.6",",0,30,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,26,","31.1",",0,05,+","2272.7","0","","","","","8.9",",0","","","","","","","","","","","","","","","","","","","","","94.0",",,,0","0",",,,0","20.62",",0","28.02",",,,0","13.23",",,,0","",""
"USC00155097","1965-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","212.3","0","107.4",",0","9",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19650619",",,0","19650630","+,,0","19650630","+,,0","3","","19650607",",,0","19650630","+,,0","8.3",",0,19,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,07,","31.7",",0,30,+","2276.1","0","","","","","3.4",",0","","","","","","","","","","","","","","","","","","","","","122.4",",,,0","0",",,,0","21.80",",0","28.40",",,,0","15.20",",,,0","",""
"USC00155097","1965-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","365.2","0","152.9",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19650731",",,0","19650731","+,,0","19650731","+,,0","7","","19650711",",,0","19650725","+,,0","8.3",",0,31,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,11,","34.4",",0,25,+","1.9","0","","","","","1.9",",0","","","","","","","","","","","","","","","","","","","","","113.8",",,,0","0",",,,0","23.20",",0","29.84",",,,0","16.57",",,,0","",""
"USC00155097","1965-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","515.6","0","150.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","19650803",",,0","19650831","+,,0","19650831","+,,0","7","","19650819",",,0","19650818","+,,0","8.3",",0,03,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,19,","35.0",",0,18,+","4.1","0","","","","","2.2",",0","","","","","","","","","","","","","","","","","","","","","36.7",",,,0","0",",,,0","23.11",",0","29.63",",,,0","16.60",",,,0","",""
"USC00155097","1965-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","624.0","0","108.4",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","","","19650925",",,0","19650930","+,,0","19650930","+,,0","5","","19650901",",,0","19650917","+,,0","-0.6",",0,25,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,01,","31.7",",0,17,+","34.4","0","","","","","30.3",",0","","","","","","","","","","","","","","","","","","","","","124.7",",,,0","0",",,,0","20.94",",0","27.00",",,,0","14.87",",,,0","",""
"USC00155097","1965-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","628.2","0","4.2",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","15",",0","0",",0","","","19651030","+,,0","19651031","+,,0","19651031","+,,0","","","19651021",",,0","19651017","+,,0","-3.9",",0,30,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,21,","28.3",",0,17,+","206.2","0","","","","","171.8",",0","","","","","","","","","","","","","","","","","","","","","101.8",",,,0","0",",,,0","12.93",",0","20.54",",,,0","5.32",",,,0","",""
"USC00155097","1965-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","628.2","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","","","19651130",",,0","19651130","+,,0","19651130","+,,0","2","","19651127",",,0","19651107",",,0","-11.1",",0,30,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,27,","23.9",",0,07,","465.0","0","","","","","258.8",",0","","","","","","","","","","","","","","","","","","","","","47.6",",,,0","0",",,,0","9.71",",0","16.20",",,,0","3.21",",,,0","",""
"USC00155097","1965-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","628.2","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","19651201",",,0","19651231","+,,0","19651206",",,0","","","19651212",",,0","19651211",",,0","-11.7",",0,01,","0",",,0,31,+","0",",T,0,06,","12.7",",,0,12,","19.4",",0,11,","847.8","0","","","","","382.8",",0","","","","","","","","","","","","","","","","","","","","","18.8",",,,0","0",",T,,0","5.99",",0","11.68",",,,0","0.29",",,,0","",""
"USC00155097","1966-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","11",",0","8",",0","2",",0","9","2,0","1","1,0","3",",0","26",",0","11",",0","0",",0","0",",0","","","19660130",",,0","19660131","+,2,0","19660129",",1,0","","","19660102",",,0","19660101",",,0","-24.4",",0,30,","127","2,,0,31,+","51","1,,0,29,","61.0",",,0,02,","18.3",",0,01,","1448.0","0","","","","","600.2",",0","","","","","","","","","","","","","","","","","","","","","175.6",",,,0","67","1,,,0","-1.03",",0","4.23",",,,0","-6.29",",,,0","",""
"USC00155097","1966-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","9",",0","6",",0","2",",0","7",",0","0",",0","0",",0","17",",0","4",",0","0",",0","0",",0","","","19660205",",,0","19660205","+,,0","19660227","+,,0","","","19660213",",,0","19660208",",,0","-16.1",",0,05,","76",",,0,05,+","0",",T,0,27,+","42.2",",,0,13,","19.4",",0,08,","1861.7","0","","","","","413.7",",0","","","","","","","","","","","","","","","","","","","","","107.6",",,,0","0",",T,,0","3.56",",0","8.71",",,,0","-1.59",",,,0","",""
"USC00155097","1966-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","3.6","0","3.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","13",",0","1",",0","8",",0","0",",0","","","19660308",",,0","19660306",",,0","19660306",",,0","1","","19660304",",,0","19660322",",,0","-11.1",",0,08,","0",",T,0,06,","8",",,0,06,","17.3",",,0,04,","27.2",",0,22,","2153.8","0","","","","","292.1",",0","","","","","","","","","","","","","","","","","","","","","35.6",",,,0","8",",,,0","9.03",",0","15.97",",,,0","2.08",",,,0","",""
"USC00155097","1966-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","22.8","0","19.2",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","","","19660410",",,0","19660405",",,0","19660405",",,0","3","","19660425",",,0","19660418",",,0","-4.4",",0,10,","0",",T,0,05,","0",",T,0,05,","35.1",",,0,25,","27.2",",0,18,","2321.1","0","","","","","167.3",",0","","","","","","","","","","","","","","","","","","","","","168.5",",,,0","0",",T,,0","13.40",",0","18.94",",,,0","7.85",",,,0","",""
"USC00155097","1966-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","50.3","0","27.5","2,0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0","2,0","27","2,0","0","2,0","","","19660510",",,0","19660531","+,,0","19660531","+,,0","","","19660522",",,0","19660508",",2,0","-0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,22,","30.0","2,0,08,","2369.0","0","","","","","47.9","2,0","","","","","","","","","","","","","","","","","","","","","95.8",",,,0","0",",,,0","17.48","2,0","25.17","2,,,0","9.80",",,,0","",""
"USC00155097","1966-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","159.7","0","109.4",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19660601",",,0","19660630","+,,0","19660630","+,,0","1","","19660629",",,0","19660628",",,0","3.3",",0,01,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,29,","35.0",",0,28,","2380.4","0","","","","","11.4",",0","","","","","","","","","","","","","","","","","","","","","71.4",",,,0","0",",,,0","21.60",",0","29.45",",,,0","13.75",",,,0","",""
"USC00155097","1966-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","383.5","0","223.8","1,0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","17","1,0","","","19660721",",,0","19660731","+,,0","19660731","+,,0","6","","19660711",",,0","19660714",",1,0","12.2",",0,21,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,11,","36.7","1,0,14,","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","93.3",",,,0","0",",,,0","25.77","1,0","32.47","1,,,0","19.07",",,,0","",""
"USC00155097","1966-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","518.7","0","135.2",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","19660826",",,0","19660831","+,,0","19660831","+,,0","3","","19660814",",,0","19660816",",,0","9.4",",0,26,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,14,","32.2",",0,16,","2.5","0","","","","","2.5",",0","","","","","","","","","","","","","","","","","","","","","112.9",",,,0","0",",,,0","22.61",",0","28.86",",,,0","16.36",",,,0","",""
"USC00155097","1966-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","573.9","0","55.2",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19660916",",,0","19660930","+,,0","19660930","+,,0","1","","19660915",",,0","19660902","+,,0","4.4",",0,16,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,15,","31.1",",0,02,+","27.3","0","","","","","24.8",",0","","","","","","","","","","","","","","","","","","","","","84.5",",,,0","0",",,,0","19.35",",0","25.26",",,,0","13.43",",,,0","",""
"USC00155097","1966-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","577.8","0","3.9",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","","","19661028","+,,0","19661031","+,,0","19661031","+,,0","","","19661001",",,0","19661013",",,0","-1.1",",0,28,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,01,","26.1",",0,13,","219.4","0","","","","","192.1",",0","","","","","","","","","","","","","","","","","","","","","66.1",",,,0","0",",,,0","12.26",",0","19.48",",,,0","5.04",",,,0","",""
"USC00155097","1966-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","577.8","0","0.0",",0","10",",0","9",",0","2",",0","5",",0","3",",0","0",",0","10",",0","0",",0","3",",0","0",",0","","","19661104","+,,0","19661102",",,0","19661102",",,0","1","","19661110",",,0","19661118",",,0","-6.7",",0,04,+","356",",,0,02,","330",",,0,02,","39.9",",,0,10,","22.2",",0,18,","510.4","0","","","","","291.0",",0","","","","","","","","","","","","","","","","","","","","","147.6",",,,0","380",",,,0","8.63",",0","14.53",",,,0","2.74",",,,0","",""
"USC00155097","1966-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","577.8","0","0.0",",0","10",",0","8",",0","2",",0","5",",0","2",",0","0",",0","21",",0","2",",0","0",",0","0",",0","","","19661225",",,0","19661223",",,0","19661223",",,0","","","19661228",",,0","19661208",",,0","-14.4",",0,25,","76",",,0,23,","51",",,0,23,","45.7",",,0,28,","18.9",",0,08,","970.3","0","","","","","459.9",",0","","","","","","","","","","","","","","","","","","","","","131.0",",,,0","76",",,,0","3.50",",0","8.75",",,,0","-1.75",",,,0","",""
"USC00155097","1967-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","1,0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1","1,0","3","1,0","0","1,0","","","19670118",",,0","19670127","+,,0","19670127","+,,0","","","19670127",",,0","19670126","+,1,0","-13.3",",0,18,","0",",T,0,27,+","0",",T,0,27,+","18.0",",,0,27,","21.1","1,0,26,+","1402.5","0","","","","","432.2","1,0","","","","","","","","","","","","","","","","","","","","","42.4",",,,0","0",",T,,0","3.95","1,0","9.56","1,,,0","-1.65",",,,0","",""
"USC00155097","1967-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","3",",0","2",",0","2",",0","23",",0","4",",0","1",",0","0",",0","","","19670225",",,0","19670217",",,0","19670217",",,0","","","19670227",",,0","19670202",",,0","-20.6",",0,25,","51",",,0,17,","76",",,0,17,","18.5",",,0,27,","21.1",",0,02,","1883.0","0","","","","","480.5",",0","","","","","","","","","","","","","","","","","","","","","61.1",",,,0","114",",,,0","1.17",",0","7.38",",,,0","-5.03",",,,0","",""
"USC00155097","1967-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","15.8","0","15.8",",0","9",",0","7",",0","1",",0","0",",0","1",",0","0",",0","11",",0","0",",0","15",",0","0",",0","","","19670318",",,0","19670307",",,0","19670307",",,0","3","","19670306",",,0","19670313",",,0","-11.1",",0,18,","0",",T,0,07,","51",",,0,07,","90.2",",,0,06,","29.4",",0,13,","2096.1","0","","","","","213.1",",0","","","","","","","","","","","","","","","","","","","","","161.5",",,,0","51",",,,0","11.97",",0","19.16",",,,0","4.77",",,,0","",""
"USC00155097","1967-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","52.6","0","36.8",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","19670428",",,0","19670430","+,,0","19670430","+,,0","4","","19670426",",,0","19670416","+,,0","0.0",",0,28,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,26,","29.4",",0,16,+","2181.4","0","","","","","85.3",",0","","","","","","","","","","","","","","","","","","","","","130.8",",,,0","0",",,,0","16.72",",0","23.69",",,,0","9.74",",,,0","",""
"USC00155097","1967-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","88.6","0","36.0",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","19670503",",,0","19670531","+,,0","19670531","+,,0","2","","19670514",",,0","19670526",",,0","0.0",",0,03,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,14,","31.7",",0,26,","2256.6","0","","","","","75.2",",0","","","","","","","","","","","","","","","","","","","","","183.6",",,,0","0",",,,0","17.07",",0","23.92",",,,0","10.22",",,,0","",""
"USC00155097","1967-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","205.9","0","117.3","1,0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","26","1,0","3","1,0","","","19670626",",,0","19670630","+,,0","19670630","+,,0","","","19670622",",,0","19670615",",1,0","11.1",",0,26,","0",",,0,30,+","0",",,0,30,+","71.1",",,0,22,","33.3","1,0,15,","2265.7","0","","","","","9.1","1,0","","","","","","","","","","","","","","","","","","","","","131.6",",,,0","0",",,,0","22.05","1,0","28.16","1,,,0","15.94",",,,0","",""
"USC00155097","1967-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","327.4","0","121.5",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19670705",",,0","19670731","+,,0","19670731","+,,0","9","","19670706",",,0","19670712",",,0","8.3",",0,05,","0",",,0,31,+","0",",,0,31,+","73.4",",,0,06,","31.1",",0,12,","6.7","0","","","","","6.7",",0","","","","","","","","","","","","","","","","","","","","","258.7",",,,0","0",",,,0","22.04",",0","27.76",",,,0","16.31",",,,0","",""
"USC00155097","1967-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","422.6","0","95.2",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19670813",",,0","19670831","+,,0","19670831","+,,0","4","","19670809",",,0","19670801",",,0","7.8",",0,13,","0",",,0,31,+","0",",,0,31,+","64.8",",,0,09,","31.1",",0,01,","10.8","0","","","","","4.1",",0","","","","","","","","","","","","","","","","","","","","","106.6",",,,0","0",",,,0","21.27",",0","27.44",",,,0","15.10",",,,0","",""
"USC00155097","1967-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","469.9","0","47.3",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19670929",",,0","19670930","+,,0","19670930","+,,0","1","","19670928",",,0","19670919","+,,0","0.6",",0,29,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,28,","30.6",",0,19,+","58.0","0","","","","","47.2",",0","","","","","","","","","","","","","","","","","","","","","65.8",",,,0","0",",,,0","18.33",",0","25.50",",,,0","11.17",",,,0","",""
"USC00155097","1967-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","487.2","0","17.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","17",",0","0",",0","","","19671026",",,0","19671031","+,,0","19671031","+,,0","1","","19671025",",,0","19671015",",,0","-3.3",",0,26,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,25,","28.9",",0,15,","207.9","0","","","","","149.9",",0","","","","","","","","","","","","","","","","","","","","","57.1",",,,0","0",",,,0","14.06",",0","21.52",",,,0","6.60",",,,0","",""
"USC00155097","1967-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","487.2","0","0.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","19671128",",,0","19671130","+,,0","19671130","+,,0","4","","19671130",",,0","19671112",",,0","-9.4",",0,28,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,30,","20.0",",0,12,","587.7","0","","","","","379.8",",0","","","","","","","","","","","","","","","","","","","","","102.3",",,,0","0",",,,0","5.67",",0","11.67",",,,0","-0.33",",,,0","",""
"USC00155097","1967-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","487.2","0","0.0",",0","13",",0","12",",0","1",",0","4",",0","2",",0","0",",0","15",",0","3",",0","1",",0","0",",0","","","19671227",",,0","19671231",",,0","19671231",",,0","2","","19671203",",,0","19671221",",,0","-12.2",",0,27,","178",",,0,31,","178",",,0,31,","29.7",",,0,03,","21.1",",0,21,","996.0","0","","","","","408.3",",0","","","","","","","","","","","","","","","","","","","","","138.1",",,,0","247",",,,0","5.16",",0","10.84",",,,0","-0.52",",,,0","",""
"USC00155097","1968-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","20",",0","3",",0","2",",0","24",",0","7",",0","0",",0","0",",0","","","19680108",",,0","19680101",",,0","19680114",",,0","","","19680113",",,0","19680131","+,,0","-19.4",",0,08,","178",",,0,01,","76",",,0,14,","10.4",",,0,13,","16.7",",0,31,+","1557.5","0","","","","","561.5",",0","","","","","","","","","","","","","","","","","","","","","37.3",",,,0","152",",,,0","0.22",",0","5.44",",,,0","-5.00",",,,0","",""
"USC00155097","1968-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","1",",0","27",",0","4",",0","0",",0","0",",0","","","19680222",",,0","19680207",",,0","19680229","+,,0","","","19680202",",,0","19680201",",,0","-18.9",",0,22,","0",",T,0,07,","0",",T,0,29,+","20.8",",,0,02,","16.1",",0,01,","2116.8","0","","","","","559.3",",0","","","","","","","","","","","","","","","","","","","","","26.9",",,,0","0",",T,,0","-0.95",",0","5.53",",,,0","-7.44",",,,0","",""
"USC00155097","1968-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1.9","0","1.9",",0","10",",0","7",",0","4",",0","4",",0","2",",0","0",",0","13",",0","1",",0","8",",0","0",",0","","","19680323",",,0","19680323","+,,0","19680322",",,0","1","","19680321",",,0","19680330",",,0","-11.1",",0,23,","254",",,0,23,+","178",",,0,22,","42.9",",,0,21,","26.7",",0,30,","2425.2","0","","","","","308.4",",0","","","","","","","","","","","","","","","","","","","","","186.3",",,,0","305",",,,0","8.45",",0","15.45",",,,0","1.44",",,,0","",""
"USC00155097","1968-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","5.2","0","3.3",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","","","19680425",",,0","19680430","+,,0","19680430","+,,0","1","","19680404",",,0","19680423","+,,0","-1.1",",0,25,","0",",,0,30,+","0",",,0,30,+","90.2",",,0,04,","26.7",",0,23,+","2556.7","0","","","","","131.5",",0","","","","","","","","","","","","","","","","","","","","","173.0",",,,0","0",",,,0","14.06",",0","21.38",",,,0","6.74",",,,0","",""
"USC00155097","1968-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","42.4","0","37.2",",0","15",",0","13",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","0",",0","","","19680506",",,0","19680531","+,,0","19680531","+,,0","5","","19680526",",,0","19680502",",,0","-1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","61.0",",,0,26,","30.0",",0,02,","2615.8","0","","","","","59.1",",0","","","","","","","","","","","","","","","","","","","","","267.7",",,,0","0",",,,0","17.63",",0","24.20",",,,0","11.05",",,,0","",""
"USC00155097","1968-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","168.3","0","125.9",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","19680614",",,0","19680630","+,,0","19680630","+,,0","1","","19680602",",,0","19680630",",,0","6.7",",0,14,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,02,","33.3",",0,30,","2616.6","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","77.1",",,,0","0",",,,0","22.50",",0","29.62",",,,0","15.38",",,,0","",""
"USC00155097","1968-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","350.7","0","182.4",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19680704",",,0","19680731","+,,0","19680731","+,,0","7","","19680723",",,0","19680722","+,,0","6.7",",0,04,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,23,","33.9",",0,22,+","3.1","0","","","","","3.1",",0","","","","","","","","","","","","","","","","","","","","","69.4",",,,0","0",",,,0","24.12",",0","31.40",",,,0","16.84",",,,0","",""
