"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","1971-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.1","0","0.0",",0","10",",0","6",",0","0",",0","12",",0","4",",0","0",",0","23",",0","7",",0","0",",0","0",",0","","","19711026","+,,0","19711006","+,,0","19711013","+,,0","","","19711016",",,0","19711008",",,0","-13.9",",0,26,+","127",",,0,06,+","76",",,0,13,+","8.9",",,0,16,","11.1",",0,08,","","","1205.4","0","575.2",",0","","","","","43.8",",,,0","292",",,,0","-0.22",",0","3.48",",,,0","-3.93",",,,0","","","",""
"USC00506870","1971-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.1","0","0.0",",0","5",",0","1",",0","0",",0","30",",0","4",",0","9",",0","30",",0","25",",0","0",",0","0",",0","","","19711129",",,0","19711125","+,,0","19711122","+,,0","","","19711122",",,0","19711118",",,0","-25.6",",0,29,","127",",,0,25,+","64",",,0,22,+","2.8",",,0,22,","5.6",",0,18,","","","2017.0","0","811.6",",0","","","","","5.6",",,,0","191",",,,0","-8.72",",0","-4.07",",,,0","-13.37",",,,0","","","",""
"USC00506870","1971-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.1","0","0.0",",0","9",",0","1",",0","0",",0","24","4,0","5",",0","13",",0","31",",0","25",",0","0",",0","0",",0","","","19711222","+,,0","19711218",",4,0","19711218",",,0","","","19711218",",,0","19711228",",,0","-27.8",",0,22,+","229","4,,0,18,","178",",,0,18,","10.4",",,0,18,","5.6",",0,28,","","","2930.8","0","913.8",",0","","","","","16.9",",,,0","397",",,,0","-11.15",",0","-6.54",",,,0","-15.75",",,,0","","","",""
"USC00506870","1972-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","3",",0","18",",0","31",",0","29",",0","0",",0","0",",0","","","19720111",",,0","","","19720106","+,,0","","","19720128",",,0","19720129",",,0","-36.7",",0,11,","","","76",",,0,06,+","14.7",",,0,28,","5.0",",0,29,","","","3948.6","0","1017.8",",0","","","","","17.8",",,,0","190",",,,0","-14.50",",0","-9.63",",,,0","-19.37",",,,0","","","",""
"USC00506870","1972-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","5",",0","1",",0","13",",0","29",",0","25",",0","0",",0","0",",0","","","19720217",",,0","19720202","+,,0","19720201",",,0","","","19720202","+,,0","19720204","+,,0","-27.2",",0,17,","127",",,0,02,+","25",",,0,01,","0.3",",,0,02,+","1.7",",0,04,+","","","4767.8","0","819.2",",0","","","","","0.6",",,,0","51",",,,0","-9.91",",0","-4.61",",,,0","-15.22",",,,0","","","",""
"USC00506870","1972-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","6",",0","17",",0","31",",0","25",",0","0",",0","0",",0","","","19720310",",,0","","","19720328",",,0","","","19720328",",,0","19720322",",,0","-27.2",",0,10,","","","152",",,0,28,","8.1",",,0,28,","6.1",",0,22,","","","5671.4","0","903.6",",0","","","","","15.0",",,,0","367",",,,0","-10.82",",0","-4.88",",,,0","-16.75",",,,0","","","",""
"USC00506870","1972-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","19","3,0","2",",0","2",",0","30",",0","11",",0","0",",0","0",",0","","","19720401",",,0","19720413",",3,0","19720413",",,0","","","19720404",",,0","19720430",",,0","-20.0",",0,01,","178","3,,0,13,","102",",,0,13,","3.6",",,0,04,","9.4",",0,30,","","","6320.3","0","648.9",",0","","","","","8.0",",,,0","204",",,,0","-3.30",",0","2.42",",,,0","-9.02",",,,0","","","",""
"USC00506870","1972-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","1",",0","1",",0","0",",0","8",",0","0","1,0","0","1,0","0","1,0","","","19720516",",,0","19720521",",,0","19720521",",,0","","","19720531",",,0","19720510",",1,0","-2.8",",0,16,","76",",,0,21,","64",",,0,21,","7.4",",,0,31,","18.3","1,0,10,","107.6",",,,0","6658.7","0","338.4","1,0","","","","","26.0",",,,0","64",",,,0","7.00","1,0","12.07","1,,,0","1.94",",,,0","5084",",,,0","",""
"USC00506870","1972-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","19720619",",,0","19720630","+,,0","19720630","+,,0","","","19720607",",,0","19720612",",,0","1.7",",0,19,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,07,","22.8",",0,12,","103.2",",,,0","6882.1","0","223.4",",0","","","","","32.3",",,,0","0",",,,0","10.89",",0","15.55",",,,0","6.22",",,,0","3641",",,,0","",""
"USC00506870","1972-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","0","2.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19720721",",,0","19720731","+,,0","19720731","+,,0","","","19720712",",,0","19720707",",,0","7.2",",0,21,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,12,","28.3",",0,07,","","","94.2","0","94.2",",0","","","","","50.6",",,,0","0",",,,0","15.37",",0","21.16",",,,0","9.57",",,,0","","","",""
"USC00506870","1972-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","0","0.0","2,0","5","1,0","1","1,0","0","1,0","0",",0","0",",0","0","2,0","0","2,0","0",",0","6",",0","0",",0","","","19720828",",2,0","19720831","+,,0","19720831","+,,0","","","19720820",",1,0","19720812",",,0","4.4","2,0,28,","0",",,0,31,+","0",",,0,31,+","13.5","1,,0,20,","23.9",",0,12,","","","236.9","0","142.7",",0","","","","","20.1","1,,,0","0",",,,0","13.49","2,0","18.40",",,,0","8.57","2,,,0","","","",""
"USC00506870","1972-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","0","0.0","1,0","17",",0","11",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0",",0","0",",0","0",",0","","","19720923","+,1,0","19720930","+,,0","19720917",",,0","","","19720915",",,0","19720903","+,,0","-5.6","1,0,23,+","0",",,0,30,+","0",",T,0,17,","19.6",",,0,15,","17.8",",0,03,+","","","536.5","0","299.6",",0","","","","","120.9",",,,0","0",",T,,0","7.94","1,0","12.26",",,,0","3.61","1,,,0","","","",""
"USC00506870","1972-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","0","0.0",",0","11",",0","7",",0","0",",0","2",",0","3",",0","0",",0","27",",0","3",",0","0",",0","0",",0","","","19721028",",,0","19721005",",,0","19721005",",,0","","","19721006",",,0","19721017",",,0","-8.9",",0,28,","76",",,0,05,","76",",,0,05,","19.3",",,0,06,","15.0",",0,17,","","","1087.6","0","551.1",",0","","","","","61.8",",,,0","160",",,,0","0.55",",0","4.51",",,,0","-3.40",",,,0","","","",""
"USC00506870","1972-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","0","0.0",",0","6",",0","3",",0","0",",0","11","1,0","4",",0","2",",0","30",",0","22",",0","0",",0","0",",0","","","19721130",",,0","19721129","+,1,0","19721123",",,0","","","19721122",",,0","19721121",",,0","-18.3",",0,30,","76","1,,0,29,+","71",",,0,23,","6.1",",,0,22,","5.0",",0,21,","","","1798.9","0","711.3",",0","","","","","15.1",",,,0","207",",,,0","-5.38",",0","-1.54",",,,0","-9.22",",,,0","","","",""
"USC00506870","1972-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","1",",0","12",",0","31",",0","28",",0","0",",0","0",",0","","","19721224","+,,0","19721211","+,,0","19721231",",,0","","","19721210",",,0","19721229",",,0","-24.4",",0,24,+","76",",,0,11,+","30",",,0,31,","3.0",",,0,10,","3.3",",0,29,","","","2715.7","0","916.8",",0","","","","","5.0",",,,0","43",",,,0","-11.24",",0","-7.62",",,,0","-14.86",",,,0","","","",""
"USC00506870","1973-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6","1,0","2","1,0","0","1,0","31",",0","5",",0","23",",0","31",",0","26",",0","0",",0","0",",0","","","19730127","+,,0","19730103",",,0","19730130","+,,0","","","19730130",",1,0","19730129",",,0","-34.4",",0,27,+","254",",,0,03,","178",",,0,30,+","8.9","1,,0,30,","5.6",",0,29,","","","3802.8","0","1087.1",",0","","","","","18.5","1,,,0","457",",,,0","-16.74",",0","-11.88",",,,0","-21.59",",,,0","","","",""
"USC00506870","1973-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","9","3,0","2",",0","13",",0","28",",0","19",",0","0",",0","0",",0","","","19730214",",,0","19730206","+,3,0","19730221",",,0","","","19730221",",,0","19730222","+,,0","-23.3",",0,14,","203","3,,0,06,+","38",",,0,21,","1.8",",,0,21,","4.4",",0,22,+","","","4576.7","0","773.9",",0","","","","","2.3",",,,0","63",",,,0","-9.31",",0","-3.30",",,,0","-15.31",",,,0","","","",""
"USC00506870","1973-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","24",",0","6",",0","3",",0","29",",0","15",",0","0",",0","0",",0","","","19730318",",,0","19730320","+,,0","19730315","+,,0","","","19730313",",,0","19730325",",,0","-23.9",",0,18,","229",",,0,20,+","76",",,0,15,+","3.8",",,0,13,","7.8",",0,25,","","","5263.7","0","687.0",",0","","","","","14.0",",,,0","333",",,,0","-3.83",",0","0.59",",,,0","-8.25",",,,0","","","",""
"USC00506870","1973-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","2","2,0","1","1,0","0",",0","21",",0","0",",0","0",",0","0",",0","","","19730403",",,0","19730424",",2,0","19730424",",1,0","","","19730424",",,0","19730422",",,0","-5.0",",0,03,","127","2,,0,24,","127","1,,0,24,","8.6",",,0,24,","11.7",",0,22,","","","5710.3","0","446.6",",0","","","","","14.2",",,,0","127","1,,,0","3.45",",0","7.68",",,,0","-0.79",",,,0","","","",""
"USC00506870","1973-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","","","19730508","+,,0","19730531","+,,0","19730501",",,0","","","19730525",",,0","19730515",",,0","-1.7",",0,08,+","0",",,0,31,+","0",",T,0,01,","1.8",",,0,25,","21.1",",0,15,","156.0",",,,0","6036.2","0","325.9",",0","3.80",",,,0","15.24",",,,0","2.8",",,,0","0",",T,,0","7.82",",0","13.56",",,,0","2.08",",,,0","4876","2,,,0","",""
"USC00506870","1973-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","19730604",",,0","19730630","+,,0","19730630","+,,0","","","19730602",",,0","19730630","+,,0","1.1",",0,04,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,02,","21.1",",0,30,+","105.2",",,,0","6242.8","0","206.6",",0","9.19",",,,0","19.18",",,,0","50.0",",,,0","0",",,,0","11.45",",0","16.11",",,,0","6.78",",,,0","2163",",,,0","",""
"USC00506870","1973-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","19730712",",,0","19730731","+,,0","19730731","+,,0","","","19730718",",,0","19730708","+,,0","3.9",",0,12,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,18,","22.8",",0,08,+","136.8","1,,,0","139.6","0","139.6",",0","10.94",",,,0","22.26",",,,0","6.1",",,,0","0",",,,0","13.83",",0","19.13",",,,0","8.53",",,,0","2409",",,,0","",""
"USC00506870","1973-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","19",",0","9",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","","","19730815",",,0","19730831","+,,0","19730831","+,,0","","","19730812",",,0","19730821",",,0","-0.6",",0,15,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,12,","22.8",",0,21,","64.1",",,,0","344.8","0","205.2",",0","9.15",",,,0","17.79",",,,0","107.0",",,,0","0",",,,0","11.71",",0","16.28",",,,0","7.15",",,,0","1509",",,,0","",""
"USC00506870","1973-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","19730924",",,0","19730930","+,,0","19730930","+,,0","","","19730927",",,0","19730919","+,,0","-1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,27,","17.2",",0,19,+","41.5",",,,0","652.8","0","308.0",",0","4.86",",,,0","11.50",",,,0","19.6",",,,0","0",",,,0","8.07",",0","12.52",",,,0","3.61",",,,0","1535",",,,0","",""
"USC00506870","1973-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","3",",0","3",",0","0",",0","27",",0","5",",0","0",",0","0",",0","","","19731023","+,,0","19731009",",,0","19731009",",,0","","","19731001",",,0","19731001",",,0","-12.8",",0,23,+","51",",,0,09,","51",",,0,09,","16.8",",,0,01,","10.0",",0,01,","","","1231.8","0","579.0",",0","","","","","44.1",",,,0","101",",,,0","-0.34",",0","3.84",",,,0","-4.52",",,,0","","","",""
"USC00506870","1973-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","","","2",",0","11",",0","30",",0","29",",0","0",",0","0",",0","","","19731113","+,,0","","","19731122",",,0","","","19731111",",,0","19731101",",,0","-23.3",",0,13,+","","","102",",,0,22,","4.1",",,0,11,","3.3",",0,01,","","","2131.6","0","899.8",",0","","","","","8.7",",,,0","201",",,,0","-11.66",",0","-6.78",",,,0","-16.54",",,,0","","","",""
"USC00506870","1973-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","3",",0","11",",0","30",",0","24",",0","0",",0","0",",0","","","19731203",",,0","","","19731221","+,,0","","","19731219",",,0","19731228",",,0","-25.0",",0,03,","","","51",",,0,21,+","4.6",",,0,19,","7.2",",0,28,","","","2973.7","0","842.1",",0","","","","","10.4",",,,0","137",",,,0","-8.83",",0","-4.86",",,,0","-12.81",",,,0","","","",""
"USC00506870","1974-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","20","1,0","30","1,0","30","1,0","0","1,0","0","1,0","","","19740121",",1,0","19740116",",,0","19740116",",,0","","","19740116",",,0","19740111",",1,0","-27.8","1,0,21,","0",",T,0,16,","0",",T,0,16,","0.0",",T,0,16,","-3.3","1,0,11,","","","3965.6","0","991.9","1,0","","","","","0.0",",T,,0","0",",T,,0","-14.73","1,0","-10.02","1,,,0","-19.44","1,,,0","","","",""
"USC00506870","1974-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","22",",0","7",",0","14",",0","28",",0","22",",0","0",",0","0",",0","","","19740220","+,,0","19740216","+,,0","19740207",",,0","","","19740207",",,0","19740209",",,0","-28.9",",0,20,+","229",",,0,16,+","165",",,0,07,","8.9",",,0,07,","3.9",",0,09,","","","4806.4","0","840.8",",0","","","","","19.8",",,,0","423",",,,0","-11.69",",0","-6.96",",,,0","-16.43",",,,0","","","",""
"USC00506870","1974-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","9",",0","3",",0","10",",0","28",",0","15",",0","0",",0","0",",0","","","19740301",",,0","19740307","+,,0","19740303",",,0","","","19740303",",,0","19740327",",,0","-25.0",",0,01,","254",",,0,07,+","178",",,0,03,","9.4",",,0,03,","12.2",",0,27,","","","5526.3","0","719.9",",0","","","","","13.6",",,,0","293",",,,0","-4.89",",0","0.82",",,,0","-10.60",",,,0","","","",""
"USC00506870","1974-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","19740402",",,0","19740412","+,,0","19740412","+,,0","","","19740423",",,0","19740430",",,0","-5.0",",0,02,","0",",T,0,12,+","0",",T,0,12,+","6.1",",,0,23,","15.6",",0,30,","","","5958.4","0","432.1",",0","","","","","11.2",",,,0","0",",T,,0","3.93",",0","8.86",",,,0","-1.00",",,,0","","","",""
"USC00506870","1974-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","","","19740504",",,0","19740531","+,,0","19740531","+,,0","","","19740510",",,0","19740526",",,0","-2.8",",0,04,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,10,","25.0",",0,26,","135.3",",,,0","6238.2","0","279.8",",0","6.14",",,,0","18.44",",,,0","17.8",",,,0","0",",,,0","9.31",",0","16.26",",,,0","2.35",",,,0","2622","3,,,0","",""
"USC00506870","1974-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","19740601",",,0","19740630","+,,0","19740630","+,,0","","","19740619",",,0","19740624","+,,0","3.3",",0,01,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,19,","24.4",",0,24,+","137.3",",,,0","6396.2","0","158.0",",0","9.35",",,,0","21.24",",,,0","21.7",",,,0","0",",,,0","13.07",",0","18.76",",,,0","7.37",",,,0","2753","1,,,0","",""
"USC00506870","1974-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","19740703",",,0","19740731","+,,0","19740731","+,,0","","","19740710","+,,0","19740702",",,0","5.0",",0,03,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,10,+","26.1",",0,02,","89.0",",,,0","131.2","0","131.2",",0","12.08",",,,0","21.50",",,,0","31.3",",,,0","0",",,,0","14.10",",0","19.23",",,,0","8.97",",,,0","1456",",,,0","",""
"USC00506870","1974-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","19740824",",,0","19740831","+,,0","19740831","+,,0","","","19740808",",,0","19740831",",,0","1.1",",0,24,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,08,","26.1",",0,31,","91.3",",,,0","267.6","0","136.4",",0","10.16",",,,0","20.40",",,,0","32.9",",,,0","0",",,,0","13.93",",0","20.17",",,,0","7.69",",,,0","2011",",,,0","",""
"USC00506870","1974-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","3",",0","0",",0","","","19740930",",,0","19740930","+,,0","19740930","+,,0","","","19740927",",,0","19740905","+,,0","-4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,27,","22.8",",0,05,+","55.4",",,,0","494.7","0","227.1",",0","6.25",",,,0","13.68",",,,0","55.7",",,,0","0",",,,0","10.76",",0","16.11",",,,0","5.41",",,,0","2144",",,,0","",""
"USC00506870","1974-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","0",",0","0",",0","","","19741003",",,0","19741010","+,,0","19741010","+,,0","","","19741007",",,0","19741028","+,,0","-8.3",",0,03,","0",",T,0,10,+","0",",T,0,10,+","11.9",",,0,07,","10.6",",0,28,+","","","981.5","0","486.8",",0","","","","","40.1",",,,0","0",",T,,0","2.63",",0","6.72",",,,0","-1.46",",,,0","","","",""
"USC00506870","1974-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","24","3,0","3",",0","7",",0","26",",0","17",",0","0",",0","0",",0","","","19741119",",,0","19741122","+,3,0","19741115","+,,0","","","19741103",",,0","19741102",",,0","-26.1",",0,19,","229","3,,0,22,+","127",",,0,15,+","20.3",",,0,03,","8.3",",0,02,","","","1705.3","0","723.8",",0","","","","","48.5",",,,0","330",",,,0","-5.80",",0","-1.54",",,,0","-10.05",",,,0","","","",""
"USC00506870","1974-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","14",",0","5",",0","0",",0","31",",0","12",",0","6",",0","31",",0","27",",0","0",",0","0",",0","","","19741229",",,0","19741231",",,0","19741231",",,0","","","19741231",",,0","19741222",",,0","-31.7",",0,29,","381",",,0,31,","178",",,0,31,","12.2",",,0,31,","2.2",",0,22,","","","2558.9","0","853.6",",0","","","","","44.2",",,,0","799",",,,0","-9.20",",0","-5.38",",,,0","-13.03",",,,0","","","",""
"USC00506870","1975-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","8",",0","1",",0","0",",0","","","5",",0","16","1,0","30","1,0","18","1,0","0","1,0","0","1,0","","","19750105",",1,0","","","19750131",",,0","","","19750131",",,0","19750119",",1,0","-38.3","1,0,05,","","","178",",,0,31,","12.2",",,0,31,","5.6","1,0,19,","","","3452.5","0","893.6","1,0","","","","","18.4",",,,0","333",",,,0","-12.98","2,0","-8.46","1,,,0","-17.50","1,,,0","","","",""
"USC00506870","1975-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","","","1",",0","18",",0","27",",0","20",",0","0",",0","0",",0","","","19750205",",,0","","","19750224",",,0","","","19750224",",,0","19750227",",,0","-25.6",",0,05,","","","76",",,0,24,","4.1",",,0,24,","7.2",",0,27,","","","4291.9","0","839.4",",0","","","","","6.6",",,,0","104",",,,0","-11.64",",0","-5.95",",,,0","-17.34",",,,0","","","",""
"USC00506870","1975-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","","","4",",0","1",",0","31",",0","17",",0","0",",0","0",",0","","","19750303",",,0","","","19750330","+,,0","","","19750329",",,0","19750329","+,,0","-18.3",",0,03,","","","102",",,0,30,+","6.1",",,0,29,","7.2",",0,29,+","","","5046.7","0","754.8",",0","","","","","14.9",",,,0","343",",,,0","-6.02",",0","-0.22",",,,0","-11.81",",,,0","","","",""
"USC00506870","1975-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","","","7",",0","0",",0","28",",0","4",",0","0",",0","0",",0","","","19750402",",,0","","","19750406",",,0","","","19750417",",,0","19750425",",,0","-14.4",",0,02,","","","76",",,0,06,","13.0",",,0,17,","9.4",",0,25,","","","5592.8","0","546.1",",0","","","","","35.3",",,,0","278",",,,0","0.13",",0","4.64",",,,0","-4.38",",,,0","","","",""
