"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003957","2008-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","17.54",",,,W","1012.3",",,,W","958.7",",,,W","20.77",",,,W","3.5",",W","547.5","0","275.7",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","20080714",",,0","20080731","+,,0","20080731","+,,0","20080708",",,0","20080728",",,0","12.2",",0,14,","0",",,0,31,+","0",",,0,31,+","101.9",",,0,08,","39.4",",0,28,","0.0","0","0.0",",0","161.9",",,,0","59",",,,W","38",",,,W","84",",,,W","0",",,,0","27.23",",0","33.92",",,,0","20.54",",,,0","","","20",",X","20",",X","17.4",",X","21.5",",X"
"USW00003957","2008-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","17.73",",,,W","1013.1",",,,W","959.3",",,,W","20.32",",,,W","3.0",",W","778.2","0","230.7",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","20080826",",,0","20080831","+,,0","20080831","+,,0","20080811",",,0","20080804",",,0","14.4",",0,26,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,11,","40.6",",0,04,","0.0","0","0.0",",0","45.5",",,,0","66",",,,W","44",",,,W","87",",,,W","0",",,,0","25.77",",0","31.60",",,,0","19.95",",,,0","","","40",",X","360","2,X","11.2",",X","19.2","2,X"
"USW00003957","2008-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","12.98",",,,W","1017.6",",,,W","963.1",",,,W","15.87",",,,W","3.7",",W","852.8","0","74.6",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","20080930",",,0","20080930","+,,0","20080930","+,,0","20080912",",,0","20080901",",,0","5.6",",0,30,","0",",,0,30,+","0",",,0,30,+","89.9",",,0,12,","32.8",",0,01,","16.7","0","16.7",",0","176.5",",,,0","67",",,,W","45",",,,W","88",",,,W","0",",,,0","20.26",",0","26.36",",,,0","14.17",",,,0","","","20",",X","360",",X","15.6",",X","20.1",",X"
"USW00003957","2008-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","6.82",",,,W","1019.1",",,,W","963.8",",,,W","10.35",",,,W","4.2",",W","868.4","0","15.6",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","20081027",",,0","20081031","+,,0","20081031","+,,0","20081006",",,0","20081004",",,0","-3.3",",0,27,","0",",,0,31,+","0",",,0,31,+","61.7",",,0,06,","29.4",",0,04,","153.6","0","136.9",",0","144.7",",,,0","65",",,,W","42",",,,W","88",",,,W","0",",,,0","14.42",",0","21.45",",,,0","7.38",",,,0","","","300",",X","310",",X","16.1",",X","23.2",",X"
"USW00003957","2008-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-0.02",",,,W","1018.5",",,,W","962.6",",,,W","4.34",",,,W","4.2",",W","868.4","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","7",",0","0",",0","20081121",",,0","20081130","+,,0","20081130","+,,0","20081110",",,0","20081102",",,0","-8.3",",0,21,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,10,","27.2",",0,02,","462.5","0","308.9",",0","17.3",",,,0","61",",,,W","37",",,,W","85",",,,W","0",",,,0","8.04",",0","15.00",",,,0","1.08",",,,0","","","340",",X","310",",X","16.5",",X","22.8",",X"
"USW00003957","2008-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-6.71",",,,W","1018.8",",,,W","962.3",",,,W","-1.88",",,,W","4.6",",W","868.4","0","0.0","1,0","4",",0","1",",0","0",",0","3",",0","1",",0","0","1,0","27","1,0","5",",0","2",",0","0",",0","20081221","+,1,0","20081217","+,,0","20081216",",,0","20081216",",,0","20081208",",,0","-14.4","1,0,21,+","51",",,0,17,+","30",",,0,16,","2.5",",,0,16,","23.9",",0,08,","984.6","0","522.1",",0","5.6",",,,0","60",",,,W","38",",,,W","82",",,,W","58",",,,0","1.15","1,0","8.24",",,,0","-5.93","1,,,0","","","10",",X","10",",X","19.2",",X","24.6",",X"
"USW00003957","2009-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-8.50",",,,W","1020.4",",,,W","963.8",",,,W","-2.42",",,,W","4.0",",W","0.0","0","0.0",",0","1",",0","0",",0","0",",0","1",",0","1",",0","1",",0","29",",0","6",",0","2",",0","0",",0","20090128",",,0","20090115",",,0","20090115",",,0","20090115",",,0","20090131",",,0","-17.8",",0,28,","51",",,0,15,","38",",,0,15,","1.8",",,0,15,","22.2",",0,31,","1504.5","0","519.9",",0","1.8",",,,0","54",",,,W","29",",,,W","79",",,,W","48",",,,0","1.56",",0","9.81",",,,0","-6.69",",,,0","","","340",",X","340",",X","17.4",",X","22.8",",X"
"USW00003957","2009-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-5.11","3,,,W","1019.9","4,,,W","963.8","4,,,W","1.26","3,,,W","4.8","2,W","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","5",",0","0",",0","20090228",",,0","20090228","+,,0","20090228","+,,0","20090209",",,0","20090217",",,0","-10.6",",0,28,","0",",,0,28,+","0",",,0,28,+","8.6",",,0,09,","25.0",",0,17,","1851.9","0","347.4",",0","10.9",",,,0","53","1,,,W","27","1,,,W","81","1,,,W","0",",,,0","5.93",",0","14.21",",,,0","-2.36",",,,0","","","10","1,X","10","1,X","20.6","1,X","27.3","1,X"
"USW00003957","2009-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-0.54",",,,W","1015.0",",,,W","959.3",",,,W","4.55",",,,W","5.1",",W","2.2","0","2.2",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","11",",0","1",",0","9",",0","0",",0","20090301",",,0","20090331","+,,0","20090331","+,,0","20090327",",,0","20090305",",,0","-10.0",",0,01,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,27,","31.1",",0,05,","2158.3","0","306.4",",0","33.3",",,,0","58",",,,W","35",",,,W","84",",,,W","0",",,,0","8.52",",0","15.46",",,,0","1.57",",,,0","","","20",",X","10",",X","19.2",",X","25.0",",X"
"USW00003957","2009-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.11",",,,W","1012.4",",,,W","957.5",",,,W","9.26",",,,W","5.3",",W","12.8","0","10.6",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","0",",0","20090407",",,0","20090430","+,,0","20090430","+,,0","20090429",",,0","20090422",",,0","-7.2",",0,07,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,29,","30.6",",0,22,","2324.6","0","166.3",",0","123.4",",,,0","62",",,,W","40",",,,W","87",",,,W","0",",,,0","13.15",",0","20.16",",,,0","6.13",",,,0","","","230",",X","210",",X","20.1",",X","26.4",",X"
"USW00003957","2009-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","10.83",",,,W","1014.5",",,,W","960.0",",,,W","14.09",",,,W","3.7",",W","69.5","0","56.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","4",",0","20090517",",,0","20090531","+,,0","20090531","+,,0","20090508",",,0","20090530",",,0","5.0",",0,17,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,08,","35.6",",0,30,","2380.4","0","55.8",",0","28.5",",,,0","65",",,,W","41",",,,W","92",",,,W","0",",,,0","18.36",",0","25.01",",,,0","11.72",",,,0","","","10",",X","360",",X","17.4",",X","25.0",",X"
"USW00003957","2009-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","16.40",",,,W","1009.5",",,,W","956.0",",,,W","19.81",",,,W","3.6",",W","305.7","0","236.2",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","20090604",",,0","20090630","+,,0","20090630","+,,0","20090620",",,0","20090617",",,0","10.0",",0,04,","0",",,0,30,+","0",",,0,30,+","50.3",",,0,20,","39.4",",0,17,","2380.4","0","0.0",",0","112.9",",,,0","59",",,,W","35",",,,W","86",",,,W","0",",,,0","26.21",",0","33.28",",,,0","19.13",",,,0","","","330",",X","330",",X","14.8",",X","19.7",",X"
"USW00003957","2009-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","16.56",",,,W","1013.3",",,,W","959.6",",,,W","20.11",",,,W","3.4",",W","573.3","0","267.6",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","20090722","+,,0","20090731","+,,0","20090731","+,,0","20090704",",,0","20090710",",,0","14.4",",0,22,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,04,","43.9",",0,10,","0.0","0","0.0",",0","36.0",",,,0","58",",,,W","33",",,,W","86",",,,W","0",",,,0","26.96",",0","34.34",",,,0","19.59",",,,0","","","180",",X","180",",X","17.0",",X","21.5",",X"
"USW00003957","2009-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","16.36",",,,W","1014.3",",,,W","960.6",",,,W","19.70",",,,W","3.8","1,W","807.4","0","234.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","20090830","+,,0","20090831","+,,0","20090831","+,,0","20090819",",,0","20090808",",,0","12.8",",0,30,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,19,","40.6",",0,08,","0.0","0","0.0",",0","40.9",",,,0","60",",,,W","36",",,,W","88",",,,W","0",",,,0","25.89",",0","33.05",",,,0","18.72",",,,0","","","360",",X","340",",X","19.2",",X","27.7",",X"
"USW00003957","2009-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","13.36",",,,W","1016.5",",,,W","961.9",",,,W","16.16",",,,W","3.2",",W","896.7","0","89.3",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","20090924",",,0","20090930","+,,0","20090930","+,,0","20090925",",,0","20090927",",,0","5.0",",0,24,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,25,","35.0",",0,27,","21.6","0","21.6",",0","42.2",",,,0","68",",,,W","45",",,,W","90",",,,W","0",",,,0","20.59",",0","26.82",",,,0","14.36",",,,0","","","170",",X","30",",X","13.0",",X","17.0",",X"
"USW00003957","2009-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","5.48",",,,W","1014.6","1,,,W","959.4","1,,,W","8.26",",,,W","4.3",",W","898.4","0","1.7",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","20091027",",,0","20091031","+,,0","20091031","+,,0","20091029",",,0","20091020",",,0","-0.6",",0,27,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,29,","25.6",",0,20,","251.2","0","229.6",",0","75.6",",,,0","72",",,,W","50",",,,W","92",",,,W","0",",,,0","10.98",",0","16.79",",,,0","5.17",",,,0","","","360",",X","360",",X","15.6",",X","19.2",",X"
"USW00003957","2009-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.48","2,,,W","1017.2","2,,,W","961.6","2,,,W","6.83","2,,,W","3.9","1,W","898.7","0","0.3",",0","3",",0","2",",0","0",",0","0","1,0","0","1,0","0",",0","8",",0","0",",0","7",",0","0",",0","20091126",",,0","20091130","+,1,0","20091130","+,1,0","20091109",",,0","20091106",",,0","-5.0",",0,26,","0","1,,0,30,+","0","1,,0,30,+","13.2",",,0,09,","26.7",",0,06,","494.2","0","243.0",",0","20.1",",,,0","68",",,,W","45",",,,W","89",",,,W","0","1,,,0","10.25",",0","16.85",",,,0","3.64",",,,0","","","360",",X","10",",X","13.9",",X","19.2",",X"
"USW00003957","2009-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-7.21","1,,,W","1018.7",",,,W","961.9",",,,W","-3.47","1,,,W","4.3",",W","898.7","0","0.0",",0","7",",0","1",",0","0",",0","1",",0","0",",0","0",",0","31",",0","7",",0","0",",0","0",",0","20091210","+,,0","20091230",",,0","20091229",",,0","20091208",",,0","20091220",",,0","-16.7",",0,10,+","25",",,0,30,","13",",,0,29,","2.5",",,0,08,","14.4",",0,20,","1088.4","0","594.2",",0","6.4",",,,0","68",",,,W","48",",,,W","88",",,,W","23",",,,0","-0.83",",0","5.16",",,,0","-6.83",",,,0","","","340",",X","340",",X","19.2",",X","26.4",",X"
"USW00003957","2010-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-6.22","1,,,W","1021.1",",,,W","964.1",",,,W","-2.93","1,,,W","3.6",",W","0.0","0","0.0",",0","8",",0","1",",0","0",",0","3",",0","1",",0","0",",0","27",",0","11",",0","0",",0","0",",0","20100109","+,,0","20100131","+,,0","20100129",",,0","20100122",",,0","20100122",",,0","-17.2",",0,09,+","51",",,0,31,+","64",",,0,29,","3.0",",,0,22,","19.4",",0,22,","1683.6","0","595.2",",0","7.9",",,,0","72",",,,W","52",",,,W","88",",,,W","69",",,,0","-0.87",",0","4.54",",,,0","-6.27",",,,0","","","360",",X","310",",X","15.6",",X","20.1",",X"
"USW00003957","2010-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-3.92","4,,,W","1019.5","1,,,W","962.7","1,,,W","-1.13","4,,,W","3.6",",W","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","0",",0","0",",0","20100210",",,0","20100222",",,0","20100221","+,,0","20100221",",,0","20100218","+,,0","-11.7",",0,10,","0",",T,0,22,","5",",,0,21,+","15.7",",,0,21,","15.6",",0,18,+","2187.1","0","503.5",",0","28.3",",,,0","74",",,,W","57",",,,W","92",",,,W","10",",,,0","0.35",",0","5.25",",,,0","-4.55",",,,0","","","340",",X","330",",X","14.3",",X","20.1",",X"
"USW00003957","2010-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","1.31",",,,W","1013.8",",,,W","958.2",",,,W","4.96",",,,W","5.2",",W","3.4","0","3.4",",0","7",",0","2",",0","0",",0","1",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","20100322",",,0","20100321",",,0","20100320",",,0","20100308",",,0","20100331",",,0","-7.2",",0,22,","25",",,0,21,","13",",,0,20,","10.4",",,0,08,","31.7",",0,31,","2501.1","0","314.0",",0","20.9",",,,0","66",",,,W","45",",,,W","90",",,,W","13",",,,0","8.31",",0","14.70",",,,0","1.92",",,,0","","","360",",X","360",",X","17.0",",X","20.6",",X"
"USW00003957","2010-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","6.93","1,,,W","1010.8","1,,,W","956.3","1,,,W","11.22","1,,,W","5.1",",W","23.7","0","20.3",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","1",",0","20100408",",,0","20100430","+,,0","20100430","+,,0","20100423",",,0","20100405",",,0","-2.8",",0,08,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,23,","33.3",",0,05,","2598.8","0","97.7",",0","49.6",",,,0","60",",,,W","35",",,,W","85",",,,W","0",",,,0","15.75",",0","22.76",",,,0","8.74",",,,0","","","210",",X","210",",X","17.0",",X","23.7",",X"
"USW00003957","2010-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","11.94",",,,W","1011.9",",,,W","957.6",",,,W","14.94",",,,W","3.9",",W","90.3","0","66.6",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","20100508",",,0","20100531","+,,0","20100531","+,,0","20100525",",,0","20100529",",,0","1.7",",0,08,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,25,","32.8",",0,29,","2646.0","0","47.2",",0","121.0",",,,0","68",",,,W","45",",,,W","91",",,,W","0",",,,0","18.96",",0","25.48",",,,0","12.43",",,,0","","","360",",X","360",",X","17.0",",X","22.8",",X"
"USW00003957","2010-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.60",",,,W","1010.8",",,,W","957.4",",,,W","21.48",",,,W","4.2",",W","368.5","0","278.2",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","20100603",",,0","20100630","+,,0","20100630","+,,0","20100613",",,0","20100626",",,0","15.0",",0,03,","0",",,0,30,+","0",",,0,30,+","82.3",",,0,13,","38.9",",0,26,","2646.0","0","0.0",",0","112.7",",,,0","62",",,,W","39",",,,W","88",",,,W","0",",,,0","27.61",",0","34.10",",,,0","21.11",",,,0","","","360",",X","240",",X","16.1",",X","23.2",",X"
"USW00003957","2010-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","19.99",",,,W","1012.5",",,,W","959.0",",,,W","22.55",",,,W","3.5",",W","674.5","0","306.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","20100706",",,0","20100731","+,,0","20100731","+,,0","20100704",",,0","20100731","+,,0","17.8",",0,06,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,04,","38.9",",0,31,+","0.0","0","0.0",",0","71.5",",,,0","65",",,,W","43",",,,W","89",",,,W","0",",,,0","28.20",",0","34.43",",,,0","21.98",",,,0","","","190",",X","180",",X","13.0",",X","17.4",",X"
"USW00003957","2010-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","17.73",",,,W","1011.9",",,,W","958.5",",,,W","21.28",",,,W","3.6",",W","984.7","0","310.2",",0","5",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","20100825",",,0","20100831","+,,0","20100831","+,,0","20100817",",,0","20100813",",,0","12.2",",0,25,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,17,","43.3",",0,13,","0.0","0","0.0",",0","130.1",",,,0","57",",,,W","33",",,,W","84",",,,W","0",",,,0","28.34",",0","35.68",",,,0","21.00",",,,0","","","20",",X","20",",X","15.6",",X","20.1",",X"
"USW00003957","2010-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","15.37",",,,W","1013.6",",,,W","959.7",",,,W","18.29",",,,W","4.0",",W","1142.2","0","157.5",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","20100927","+,,0","20100930","+,,0","20100930","+,,0","20100923",",,0","20100915",",,0","9.4",",0,27,+","0",",,0,30,+","0",",,0,30,+","39.4",",,0,23,","38.3",",0,15,","3.9","0","3.9",",0","88.7",",,,0","65",",,,W","39",",,,W","91",",,,W","0",",,,0","23.45",",0","30.56",",,,0","16.34",",,,0","","","10",",X","10",",X","17.0",",X","21.5",",X"
"USW00003957","2010-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","6.01",",,,W","1016.5",",,,W","961.7",",,,W","10.73",",,,W","3.1",",W","1154.5","0","12.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","20101028",",,0","20101031","+,,0","20101031","+,,0","20101010",",,0","20101008",",,0","0.0",",0,28,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,10,","31.7",",0,08,","87.7","0","83.8",",0","14.7",",,,0","57",",,,W","30",",,,W","86",",,,W","0",",,,0","16.03",",0","24.42",",,,0","7.64",",,,0","","","320",",X","310",",X","14.8",",X","20.1",",X"
"USW00003957","2010-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-0.39","1,,,W","1016.7",",,,W","960.9",",,,W","3.75","1,,,W","4.0",",W","1154.5","0","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","5",",0","0",",0","20101126",",,0","20101130","+,,0","20101130","+,,0","20101112",",,0","20101108",",,0","-7.8",",0,26,","0",",,0,30,+","0",",,0,30,+","66.0",",,0,12,","25.0",",0,08,","421.8","0","334.1",",0","74.3",",,,0","63",",,,W","40",",,,W","86",",,,W","0",",,,0","7.20",",0","14.42",",,,0","-0.03",",,,0","","","20",",X","20",",X","16.1",",X","20.6",",X"
"USW00003957","2010-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-5.09","1,,,W","1019.0","1,,,W","962.4","1,,,W","-1.17","1,,,W","3.4",",W","1154.5","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","0",",0","0",",0","20101226",",,0","20101231","+,,0","20101231","+,,0","20101231",",,0","20101230",",,0","-13.3",",0,26,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,31,","20.0",",0,30,","950.1","0","528.3",",0","3.6",",,,0","67",",,,W","45",",,,W","88",",,,W","0",",,,0","1.29",",0","7.44",",,,0","-4.85",",,,0","","","340",",X","350",",X","17.4",",X","23.2",",X"
"USW00003957","2011-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-6.94","1,,,W","1020.1",",,,W","963.1",",,,W","-3.16","1,,,W","3.3",",W","0.0","X","0.0",",X","5",",X","2",",X","0",",X","3",",W","2",",W","1",",X","31",",X","6",",X","1",",X","0",",X","20110112",",,X","20110110",",,W","20110110",",,W","20110110",",,X","20110128",",,X","-18.9",",X,12,","76",",,W,10,","43",",,W,10,","4.3",",,X,10,","23.3",",X,28,","1549.8","X","599.7",",X","9.7",",,,X","68",",,,W","45",",,,W","89",",,,W","76",",,,W","-1.01",",X","6.21",",,,X","-8.23",",,,X","","","360",",X","10",",X","13.9",",X","20.1",",X"
"USW00003957","2011-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-5.89",",,,W","1018.8",",,,W","962.1",",,,W","-1.73",",,,W","4.3",",W","0.0","X","0.0",",X","4",",X","0",",X","0",",X","7",",W","3",",W","3",",X","21",",X","7",",X","4",",X","0",",X","20110210",",,X","20110210","+,,W","20110208",",,W","20110208",",,X","20110217",",,X","-27.2",",X,10,","203",",,W,10,+","127",",,W,08,","1.8",",,X,08,","26.1",",X,17,","2026.7","X","476.9",",X","5.1",",,,X","64",",,,W","40",",,,W","87",",,,W","228",",,,W","1.30",",X","9.13",",,,X","-6.53",",,,X","","","360",",X","360",",X","17.4",",X","23.2",",X"
"USW00003957","2011-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","0.95",",,,W","1016.3",",,,W","960.5",",,,W","5.16",",,,W","4.7",",W","4.5","X","4.5",",X","8",",X","3",",X","0",",X","0",",W","0",",W","0",",X","13",",X","0",",X","7",",X","0",",X","20110305",",,X","20110331","+,,W","20110331","+,,W","20110308",",,X","20110320",",,X","-6.1",",X,05,","0",",,W,31,+","0",",,W,31,+","12.2",",,X,08,","30.6",",X,20,","2324.3","X","297.6",",X","24.0",",,,X","63",",,,W","40",",,,W","88",",,,W","0",",,,W","8.88",",X","15.53",",,,X","2.23",",,,X","","","230",",X","230",",X","17.4",",X","22.8",",X"
"USW00003957","2011-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.90",",,,W","1008.0",",,,W","953.6",",,,W","9.55",",,,W","5.2",",W","24.2","X","19.7",",X","7",",X","1",",X","0",",X","0",",W","0",",W","0",",X","2",",X","0",",X","20",",X","2",",X","20110405",",,X","20110430","+,,W","20110430","+,,W","20110427",",,X","20110403",",,X","-3.3",",X,05,","0",",,W,30,+","0",",,W,30,+","18.5",",,X,27,","37.2",",X,03,","2447.8","X","123.5",",X","25.2",",,,X","53",",,,W","29",",,,W","85",",,,W","0",",,,W","14.87",",X","22.97",",,,X","6.78",",,,X","","","340",",X","330",",X","21.0",",X","28.6",",X"
"USW00003957","2011-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","9.41",",,,W","1008.9",",,,W","954.7",",,,W","14.00",",,,W","4.9",",W","120.5","X","96.3",",X","5",",X","3",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","26",",X","8",",X","20110503",",,X","20110531","+,,W","20110531","+,,W","20110531",",,X","20110508",",,X","0.6",",X,03,","0",",,W,31,+","0",",,W,31,+","18.3",",,X,31,","40.0",",X,08,","2506.5","X","58.7",",X","41.4",",,,X","57",",,,W","31",",,,W","90",",,,W","0",",,,W","19.55",",X","27.28",",,,X","11.81",",,,X","","","180",",X","170",",X","16.5",",X","21.9",",X"
"USW00003957","2011-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","14.01",",,,W","1007.5","1,,,W","954.3","1,,,W","19.48",",,,W","5.5",",W","428.5","X","308.0",",X","4",",X","2",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","30",",X","29",",X","20110622",",,X","20110630","+,,W","20110630","+,,W","20110611",",,X","20110626",",,X","12.8",",X,22,","0",",,W,30,+","0",",,W,30,+","6.9",",,X,11,","43.9",",X,26,","2506.5","X","0.0",",X","14.5",",,,X","44",",,,W","22",",,,W","74",",,,W","0",",,,W","28.60",",X","37.37",",,,X","19.83",",,,X","","","20",",X","10",",X","17.9",",X","24.1",",X"
"USW00003957","2011-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","16.32",",,,W","1010.2",",,,W","957.3",",,,W","21.78",",,,W","3.6",",W","863.4","X","434.9",",X","3",",X","1",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","31",",X","20110704",",,X","20110731","+,,W","20110731","+,,W","20110703",",,X","20110709",",,X","19.4",",X,04,","0",",,W,31,+","0",",,W,31,+","7.1",",,X,03,","45.6",",X,09,","0.0","X","0.0",",X","9.1",",,,X","41",",,,W","21",",,,W","69",",,,W","0",",,,W","32.36",",X","40.49",",,,X","24.23",",,,X","","","40",",X","200",",X","13.9",",X","19.2",",X"
