"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00362942","1959-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","13",",0","12",",0","1",",0","1",",0","1",",0","0",",0","10",",0","0",",0","8",",0","0",",0","","","19590414","+,,0","19590413",",,0","19590413",",,0","","","19590427",",,0","19590402",",,0","-5.6",",0,14,+","25",",,0,13,","76",",,0,13,","25.4",",,0,27,","25.6",",0,02,","","","","","261.2",",0","","","102.5",",,,0","76",",,,0","9.63",",0","16.63",",,,0","2.62",",,,0","",""
"USC00362942","1959-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","39.8","0","39.8",",0","15",",0","10",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","19590509",",,0","19590531","+,,0","19590531","+,,0","","","19590528",",,0","19590521",",,0","-0.6",",0,09,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,28,","31.7",",0,21,","","","","","100.8",",0","","","95.4",",,,0","0",",,,0","16.36",",0","24.07",",,,0","8.66",",,,0","",""
"USC00362942","1959-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","112.3","0","72.5",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","19590618","+,,0","19590630","+,,0","19590630","+,,0","","","19590613",",,0","19590630",",,0","5.0",",0,18,+","0",",,0,30,+","0",",,0,30,+","23.6",",,0,13,","33.3",",0,30,","","","","","39.4",",0","","","78.0",",,,0","0",",,,0","19.44",",0","26.50",",,,0","12.37",",,,0","",""
"USC00362942","1959-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","230.6","0","118.3",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19590708","+,,0","19590731","+,,0","19590731","+,,0","","","19590706",",,0","19590702",",,0","10.0",",0,08,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,06,","33.9",",0,02,","","","2.2","0","2.2",",0","","","148.6",",,,0","0",",,,0","22.08",",0","28.87",",,,0","15.28",",,,0","",""
"USC00362942","1959-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","373.5","0","142.9",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","19590802",",,0","19590831","+,,0","19590831","+,,0","","","19590829",",,0","19590816","+,,0","8.3",",0,02,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,29,","33.3",",0,16,+","","","3.3","0","1.1",",0","","","117.1",",,,0","0",",,,0","22.91",",0","29.39",",,,0","16.42",",,,0","",""
"USC00362942","1959-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","444.3","0","70.8","1,0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","27",",0","4",",0","","","19590917",",1,0","19590930","+,,0","19590930","+,,0","","","19590930",",,0","19590910","+,,0","-1.1","1,0,17,","0",",,0,30,+","0",",,0,30,+","2.3",",,0,30,","33.3",",0,10,+","","","61.8","0","58.5",",0","","","5.1",",,,0","0",",,,0","18.86","1,0","27.22",",,,0","10.50","1,,,0","",""
"USC00362942","1959-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","461.5","0","17.2",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","12",",0","0",",0","","","19591029","+,,0","19591031","+,,0","19591031","+,,0","","","19591009",",,0","19591007","+,,0","-3.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","49.5",",,0,09,","30.0",",0,07,+","","","288.1","0","226.3",",0","","","161.6",",,,0","0",",,,0","11.59",",0","18.45",",,,0","4.73",",,,0","",""
"USC00362942","1959-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","461.5","0","0.0",",0","16",",0","11",",0","0",",0","1",",0","1",",0","0",",0","22",",0","2",",0","1",",0","0",",0","","","19591118",",,0","19591126",",,0","19591128",",,0","","","19591128",",,0","19591106",",,0","-12.2",",0,18,","25",",,0,26,","25",",,0,28,","24.1",",,0,28,","23.3",",0,06,","","","720.3","0","432.2",",0","","","87.7",",,,0","51",",,,0","3.93",",0","9.87",",,,0","-2.02",",,,0","",""
"USC00362942","1959-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","461.5","0","0.0",",0","14",",0","9",",0","0",",0","10",",0","5",",0","1",",0","25",",0","4",",0","0",",0","0",",0","","","19591223",",,0","19591222",",,0","19591222",",,0","","","19591213",",,0","19591228",",,0","-17.8",",0,23,","178",",,0,22,","152",",,0,22,","17.8",",,0,13,","13.9",",0,28,","","","1261.2","0","540.9",",0","","","86.8",",,,0","303",",,,0","0.89",",0","5.38",",,,0","-3.61",",,,0","",""
"USC00362942","1960-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","7",",0","1",",0","0",",0","27",",0","9",",0","0",",0","0",",0","","","19600125",",,0","19600123","+,,0","19600120",",,0","","","19600103",",,0","19600116",",,0","-14.4",",0,25,","51",",,0,23,+","51",",,0,20,","24.9",",,0,03,","15.0",",0,16,","","","1850.4","0","589.2",",0","","","79.1",",,,0","90",",,,0","-0.67",",0","3.76",",,,0","-5.11",",,,0","",""
"USC00362942","1960-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","15",",0","9",",0","0",",0","19",",0","10",",0","0",",0","26",",0","12",",0","0",",0","0",",0","","","19600203",",,0","19600215",",,0","19600214",",,0","","","19600211",",,0","19600211",",,0","-13.3",",0,03,","356",",,0,15,","305",",,0,14,","15.2",",,0,11,","19.4",",0,11,","","","2428.4","0","578.0",",0","","","84.2",",,,0","697",",,,0","-1.60",",0","2.97",",,,0","-6.17",",,,0","",""
"USC00362942","1960-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","13",",0","8",",0","0",",0","28",",0","11",",0","7",",0","28",",0","16",",0","2",",0","0",",0","","","19600308",",,0","19600310",",,0","19600322","+,,0","","","19600331",",,0","19600331",",,0","-23.9",",0,08,","330",",,0,10,","127",",,0,22,+","15.2",",,0,31,","22.2",",0,31,","","","3145.9","0","717.5",",0","","","61.1",",,,0","761",",,,0","-4.81",",0","1.70",",,,0","-11.33",",,,0","",""
"USC00362942","1960-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","10.8","0","10.8",",0","12",",0","6",",0","0",",0","2",",0","1",",0","0",",0","8",",0","0",",0","13",",0","0",",0","","","19600410",",,0","19600410","+,,0","19600406",",,0","","","19600427",",,0","19600425",",,0","-5.0",",0,10,","25",",,0,10,+","25",",,0,06,","24.9",",,0,27,","31.1",",0,25,","","","3375.3","0","229.4",",0","","","66.5",",,,0","38",",,,0","11.05",",0","18.41",",,,0","3.69",",,,0","",""
"USC00362942","1960-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","20.6","0","9.8",",0","19",",0","15",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","","","19600502",",,0","19600531","+,,0","19600531","+,,0","","","19600509",",,0","19600521",",,0","-1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,09,","29.4",",0,21,","","","3519.5","0","144.2",",0","","","151.2",",,,0","0",",,,0","14.00",",0","20.11",",,,0","7.88",",,,0","",""
"USC00362942","1960-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","61.9","0","41.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19600610","+,,0","19600630","+,,0","19600630","+,,0","","","19600613",",,0","19600630","+,,0","5.6",",0,10,+","0",",,0,30,+","0",",,0,30,+","42.7",",,0,13,","31.1",",0,30,+","","","3547.0","0","27.5",",0","","","127.3",",,,0","0",",,,0","18.80",",0","25.70",",,,0","11.89",",,,0","",""
"USC00362942","1960-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","125.9","0","64.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19600716","+,,0","19600731","+,,0","19600731","+,,0","","","19600714",",,0","19600727",",,0","7.8",",0,16,+","0",",,0,31,+","0",",,0,31,+","54.6",",,0,14,","32.2",",0,27,","","","21.1","0","21.1",",0","","","139.3",",,,0","0",",,,0","19.72",",0","26.74",",,,0","12.69",",,,0","",""
"USC00362942","1960-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","219.6","0","93.7",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19600825",",,0","19600831","+,,0","19600831","+,,0","","","19600804",",,0","19600803",",,0","8.3",",0,25,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,04,","31.1",",0,03,","","","23.3","0","2.2",",0","","","76.3",",,,0","0",",,,0","21.28",",0","27.92",",,,0","14.64",",,,0","",""
"USC00362942","1960-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","36.1",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","19600916",",,0","19600930","+,,0","19600930","+,,0","","","19600920",",,0","19600909",",,0","4.4",",0,16,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,20,","32.2",",0,09,","","","56.9","0","33.6",",0","","","84.1",",,,0","0",",,,0","18.42",",0","25.29",",,,0","11.54",",,,0","",""
"USC00362942","1960-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","19601026",",,0","19601031","+,,0","19601025",",,0","","","19601020",",,0","19601016","+,,0","-3.3",",0,26,","0",",,0,31,+","25",",,0,25,","17.5",",,0,20,","26.7",",0,16,+","","","298.1","0","241.2",",0","","","40.9",",,,0","25",",,,0","10.55",",0","18.55",",,,0","2.56",",,,0","",""
"USC00362942","1960-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","1",",0","0",",0","","","19601124",",,0","19601130",",,0","19601130",",,0","","","19601101",",,0","19601116",",,0","-8.3",",0,24,","0",",T,0,30,","0",",T,0,30,","14.2",",,0,01,","22.2",",0,16,","","","684.5","0","386.4",",0","","","48.8",",,,0","0",",T,,0","5.45",",0","12.00",",,,0","-1.10",",,,0","",""
"USC00362942","1960-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","0.0",",0","14",",0","4",",0","0",",0","24",",0","8",",0","7",",0","30",",0","21",",0","0",",0","0",",0","","","19601224",",,0","19601224","+,,0","19601221",",,0","","","19601221",",,0","19601206",",,0","-25.0",",0,24,","330",",,0,24,+","203",",,0,21,","19.1",",,0,21,","17.8",",0,06,","","","1431.7","0","747.2",",0","","","52.7",",,,0","634",",,,0","-5.77",",0","0.25",",,,0","-11.79",",,,0","",""
"USC00362942","1961-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","31",",0","7",",0","7",",0","30",",0","17",",0","0",",0","0",",0","","","19610126","+,,0","19610101",",,0","19610101",",,0","","","19610101",",,0","19610114",",,0","-26.7",",0,26,+","381",",,0,01,","178",",,0,01,","16.5",",,0,01,","12.2",",0,14,","","","2198.2","0","766.5",",0","","","44.2",",,,0","470",",,,0","-6.39",",0","-0.93",",,,0","-11.85",",,,0","",""
"USC00362942","1961-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","20",",0","6",",0","4",",0","27",",0","5",",0","0",",0","0",",0","","","19610203","+,,0","19610205","+,,0","19610204",",,0","","","19610226",",,0","19610225",",,0","-29.4",",0,03,+","584",",,0,05,+","305",",,0,04,","23.6",",,0,26,","20.6",",0,25,","","","2755.6","0","557.4",",0","","","85.7",",,,0","584",",,,0","-1.57",",0","5.09",",,,0","-8.24",",,,0","",""
"USC00362942","1961-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","18",",0","10",",0","0",",0","1",",0","1",",0","0",",0","19",",0","1",",0","2",",0","0",",0","","","19610317",",,0","19610310",",,0","19610310",",,0","","","19610309",",,0","19610328","+,,0","-10.6",",0,17,","25",",,0,10,","25",",,0,10,","19.3",",,0,09,","23.3",",0,28,+","","","3189.6","0","434.0",",0","","","97.9",",,,0","25",",,,0","4.33",",0","9.74",",,,0","-1.07",",,,0","",""
"USC00362942","1961-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","2.2","0","2.2",",0","23",",0","13",",0","1",",0","1",",0","2",",0","0",",0","16",",0","0",",0","2",",0","0",",0","","","19610420",",,0","19610402",",,0","19610413","+,,0","","","19610423",",,0","19610425",",,0","-3.9",",0,20,","25",",,0,02,","25",",,0,13,+","28.4",",,0,23,","24.4",",0,25,","","","3562.9","0","373.3",",0","","","145.2",",,,0","50",",,,0","5.97",",0","10.78",",,,0","1.15",",,,0","",""
"USC00362942","1961-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","7.5","0","5.3",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","","","19610505",",,0","19610531","+,,0","19610531","+,,0","","","19610516",",,0","19610516",",,0","-2.8",",0,05,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,16,","30.0",",0,16,","","","3765.6","0","202.7",",0","","","69.3",",,,0","0",",,,0","11.97",",0","18.95",",,,0","4.98",",,,0","",""
"USC00362942","1961-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","53.9","0","46.4",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","19610616",",,0","19610630","+,,0","19610630","+,,0","","","19610610",",,0","19610613",",,0","3.3",",0,16,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,10,","32.2",",0,13,","","","3812.6","0","47.0",",0","","","77.9",",,,0","0",",,,0","18.31",",0","25.19",",,,0","11.44",",,,0","",""
"USC00362942","1961-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","152.3","0","98.4","1,0","14",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","1",",0","","","19610710",",1,0","19610731","+,,0","19610731","+,,0","","","19610725",",,0","19610723",",,0","5.6","1,0,10,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,25,","32.2",",0,23,","","","15.2","0","15.2",",0","","","144.2",",,,0","0",",,,0","21.16","1,0","27.66",",,,0","14.67","1,,,0","",""
"USC00362942","1961-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","239.4","0","87.1",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19610814",",,0","19610831","+,,0","19610831","+,,0","","","19610821",",,0","19610819",",,0","8.3",",0,14,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,21,","30.6",",0,19,","","","18.8","0","3.6",",0","","","76.5",",,,0","0",",,,0","21.03",",0","27.57",",,,0","14.48",",,,0","",""
"USC00362942","1961-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.0","0","93.6",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","19610929",",,0","19610930","+,,0","19610930","+,,0","","","19610905",",,0","19610914",",,0","1.7",",0,29,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,05,","32.8",",0,14,","","","67.4","0","48.6",",0","","","36.0",",,,0","0",",,,0","19.83",",0","27.28",",,,0","12.39",",,,0","",""
"USC00362942","1961-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","19611024","+,,0","19611031","+,,0","19611031","+,,0","","","19611014",",,0","19611001",",,0","-1.1",",0,24,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,14,","27.2",",0,01,","","","272.2","0","204.8",",0","","","79.4",",,,0","0",",,,0","11.73",",0","19.82",",,,0","3.64",",,,0","",""
"USC00362942","1961-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.3","0","0.3",",0","11",",0","6",",0","1",",0","1",",0","1",",0","0",",0","19",",0","0",",0","2",",0","0",",0","","","19611122",",,0","19611120",",,0","19611120",",,0","","","19611124",",,0","19611104",",,0","-7.2",",0,22,","25",",,0,20,","25",",,0,20,","43.2",",,0,24,","28.3",",0,04,","","","660.8","0","388.6",",0","","","99.0",",,,0","25",",,,0","5.39",",0","10.48",",,,0","0.30",",,,0","",""
"USC00362942","1961-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.3","0","0.0",",0","13",",0","9",",0","0",",0","9",",0","3",",0","0",",0","25",",0","11",",0","0",",0","0",",0","","","19611230","+,,0","19611226","+,,0","19611224",",,0","","","19611217",",,0","19611205",",,0","-14.4",",0,30,+","76",",,0,26,+","51",",,0,24,","11.2",",,0,17,","17.8",",0,05,","","","1258.8","0","598.0",",0","","","58.4",",,,0","140",",,,0","-0.96",",0","3.73",",,,0","-5.64",",,,0","",""
"USC00362942","1962-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","11",",0","6",",0","0",",0","7",",0","2",",0","4",",0","30",",0","12",",0","0",",0","0",",0","","","19620110",",,0","19620121","+,,0","19620120",",,0","","","19620127",",,0","19620127",",,0","-20.6",",0,10,","51",",,0,21,+","51",",,0,20,","23.9",",,0,27,","15.0",",0,27,","","","1948.7","0","689.9",",0","","","71.3",",,,0","102",",,,0","-3.92",",0","1.94",",,,0","-9.78",",,,0","",""
"USC00362942","1962-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","15",",0","10",",0","1",",0","10",",0","5",",0","2",",0","26",",0","8",",0","0",",0","0",",0","","","19620211",",,0","19620212",",,0","19620212",",,0","","","19620224",",,0","19620227","+,,0","-21.1",",0,11,","102",",,0,12,","76",",,0,12,","40.6",",,0,24,","16.7",",0,27,+","","","2519.8","0","571.1",",0","","","90.7",",,,0","241",",,,0","-2.06",",0","3.74",",,,0","-7.86",",,,0","",""
"USC00362942","1962-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","8",",0","5",",0","0",",0","24",",0","2",",0","2",",0","0",",0","","","19620303","+,,0","19620306",",,0","19620306",",,0","","","19620306",",,0","19620330",",,0","-16.1",",0,03,+","229",",,0,06,","229",",,0,06,","19.1",",,0,06,","24.4",",0,30,","","","3028.1","0","508.3",",0","","","78.6",",,,0","381",",,,0","1.94",",0","7.98",",,,0","-4.10",",,,0","",""
"USC00362942","1962-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","5.6","0","5.6",",0","14",",0","10",",0","1",",0","1",",0","1",",0","0",",0","12",",0","0",",0","6",",0","0",",0","","","19620417",",,0","19620415",",,0","19620415",",,0","","","19620407",",,0","19620428",",,0","-7.8",",0,17,","25",",,0,15,","25",",,0,15,","25.4",",,0,07,","30.0",",0,28,","","","3345.1","0","317.0",",0","","","94.6",",,,0","25",",,,0","7.95",",0","14.24",",,,0","1.66",",,,0","",""
"USC00362942","1962-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","53.3","0","47.7",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","3",",0","","","19620510",",,0","19620531","+,,0","19620531","+,,0","","","19620524",",,0","19620519",",,0","0.0",",0,10,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,24,","32.8",",0,19,","","","3424.5","0","79.4",",0","","","60.0",",,,0","0",",,,0","17.31",",0","25.04",",,,0","9.58",",,,0","",""
"USC00362942","1962-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","109.1","0","55.8",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19620607",",,0","19620630","+,,0","19620630","+,,0","","","19620614",",,0","19620619",",,0","8.3",",0,07,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,14,","30.6",",0,19,","","","3435.3","0","10.8",",0","","","111.9",",,,0","0",",,,0","19.83",",0","26.72",",,,0","12.94",",,,0","",""
"USC00362942","1962-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","175.5","0","66.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","19620728",",,0","19620731","+,,0","19620731","+,,0","","","19620722",",,0","19620709",",,0","7.2",",0,28,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,22,","32.2",",0,09,","","","14.0","0","14.0",",0","","","56.3",",,,0","0",",,,0","20.02",",0","27.06",",,,0","12.99",",,,0","",""
"USC00362942","1962-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","246.9","0","71.4",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19620818",",,0","19620831","+,,0","19620831","+,,0","","","19620806",",,0","19620821",",,0","6.7",",0,18,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,06,","33.3",",0,21,","","","27.1","0","13.1",",0","","","64.3",",,,0","0",",,,0","20.21",",0","28.28",",,,0","12.15",",,,0","",""
"USC00362942","1962-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","258.5","0","11.6","1,0","15",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","17",",0","1",",0","","","19620922",",1,0","19620930","+,,0","19620930","+,,0","","","19620928",",,0","19620901",",,0","1.1","1,0,22,","0",",,0,30,+","0",",,0,30,+","59.7",",,0,28,","33.3",",0,01,","","","145.7","0","118.6",",0","","","150.0",",,,0","0",",,,0","14.83","1,0","22.09",",,,0","7.58","1,,,0","",""
"USC00362942","1962-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","259.6","0","1.1",",0","14",",0","6",",0","1",",0","1",",0","1",",0","0",",0","9",",0","0",",0","14",",0","0",",0","","","19621030","+,,0","19621026",",,0","19621026",",,0","","","19621005",",,0","19621016",",,0","-2.8",",0,30,+","25",",,0,26,","25",",,0,26,","38.1",",,0,05,","28.3",",0,16,","","","375.1","0","229.4",",0","","","73.0",",,,0","38",",,,0","10.97",",0","18.26",",,,0","3.67",",,,0","",""
