"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014755","1960-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","21",",0","10",",0","0",",0","31",",0","8",",0","16",",0","29",",0","28",",0","0",",0","0",",0","31","","","","19600311",",,0","19600325","+,,0","19600317",",,0","","","19600317",",,0","19600331","+,,0","-31.1",",0,11,","279",",,0,25,+","229",",,0,17,","24.9",",,0,17,","4.4",",0,31,+","5910.6","0","1027.6",",0","115.5",",,,0","","","689",",,,0","-14.82",",0","-11.41",",,,0","-18.23",",,,0","","","","","90","2,X","","","","","48.3","2,X","",""
"USW00014755","1960-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","18",",0","15",",0","0",",0","14",",0","6",",0","2",",0","29",",0","10",",0","0",",0","0",",0","28","","","","19600410",",,0","19600409","+,,0","19600412",",,0","","","19600404",",,0","19600417",",,0","-18.3",",0,10,","127",",,0,09,+","69",",,0,12,","21.1",",,0,04,","8.9",",0,17,","6555.8","0","645.2",",0","121.6",",,,0","","","290",",,,0","-3.18",",0","0.73",",,,0","-7.08",",,,0","","","","","270","1,X","","","","","102.3","1,X","",""
"USW00014755","1960-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","15",",0","14",",0","4",",0","4",",0","3",",0","0",",0","6",",0","1",",0","0",",0","0",",0","22","","","","19600502",",,0","19600515","+,,0","19600515","+,,0","1","","19600509",",,0","19600529",",,0","-9.4",",0,02,","25",",,0,15,+","58",",,0,15,+","86.1",",,0,09,","16.1",",0,29,","6966.4","0","410.6",",0","340.6",",,,0","","","144",",,,0","5.09",",0","8.28",",,,0","1.89",",,,0","","","","","90","2,X","","","","","38.6","2,X","",""
"USW00014755","1960-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","26","","","","19600608",",,0","19600630","+,,0","19600630","+,,0","5","","19600615",",,0","19600617",",,0","-5.6",",0,08,","0",",,0,30,+","0",",,0,30,+","54.6",",,0,15,","17.2",",0,17,","7307.1","0","340.7",",0","148.7",",,,0","","","0",",,,0","6.98",",0","10.65",",,,0","3.30",",,,0","","","","","293","3,X","","","","","51.4","3,X","",""
"USW00014755","1960-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","19",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","31","","","","19600705",",,0","19600731","+,,0","19600731","+,,0","3","","19600730",",,0","19600729",",,0","0.0",",0,05,","0",",,0,31,+","0",",,0,31,+","72.9",",,0,30,","18.3",",0,29,","325.7","0","325.7",",0","148.8",",,,0","","","0",",,,0","7.83",",0","11.01",",,,0","4.64",",,,0","","","","","","","","","","","","","",""
"USW00014755","1960-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","24","","","","19600825","+,,0","19600831","+,,0","19600831","+,,0","1","","19600822",",,0","19600818",",,0","-0.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","32.8",",,0,22,","17.8",",0,18,","609.7","0","284.0",",0","95.8",",,,0","","","0",",,,0","9.17",",0","12.56",",,,0","5.78",",,,0","","","","","","","","","","","","","",""
"USW00014755","1960-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","27","","","","19600914","+,,0","19600930","+,,0","19600930","+,,0","","","19600912",",,0","19600909",",,0","-1.7",",0,14,+","0",",,0,30,+","0",",,0,30,+","120.1",",,0,12,","19.4",",0,09,","955.1","0","345.4",",0","205.4",",,,0","","","0",",,,0","6.82",",0","9.77",",,,0","3.87",",,,0","","","","","","","","","","","","","",""
"USW00014755","1960-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","13",",0","11",",0","1",",0","9",",0","4",",0","0",",0","29",",0","13",",0","0",",0","0",",0","26","","","","19601021",",,0","19601025",",,0","19601025",",,0","","","19601025",",,0","19601015",",,0","-13.3",",0,21,","279",",,0,25,","356",",,0,25,","75.4",",,0,25,","7.2",",0,15,","1602.3","0","647.2",",0","155.3",",,,0","","","513",",,,0","-2.54",",0","0.61",",,,0","-5.69",",,,0","","","","","293","4,X","","","","","46.8","4,X","",""
"USW00014755","1960-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","16",",0","11",",0","0",",0","20",",0","9",",0","0",",0","30",",0","23",",0","0",",0","0",",0","29","","","","19601107",",,0","19601106",",,0","19601110",",,0","1","","19601101",",,0","19601116",",,0","-17.2",",0,07,","127",",,0,06,","127",",,0,10,","17.3",",,0,01,","5.6",",0,16,","2341.7","0","739.4",",0","120.4",",,,0","","","537",",,,0","-6.32",",0","-3.04",",,,0","-9.59",",,,0","","","","","270","1,X","","","","","60.1","1,X","",""
"USW00014755","1960-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","10",",0","1",",0","19",",0","8",",0","20",",0","31",",0","28",",0","0",",0","0",",0","29","","","","19601227",",,0","19601216",",,0","19601216",",,0","","","19601216",",,0","19601205",",,0","-31.1",",0,27,","127",",,0,16,","203",",,0,16,","38.1",",,0,16,","5.0",",0,05,","3385.7","0","1044.0",",0","127.5",",,,0","","","715",",,,0","-15.34",",0","-10.35",",,,0","-20.34",",,,0","","","","","270","1,X","","","","","55.0","1,X","",""
"USW00014755","1961-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0","2,0","14",",0","7",",0","0",",0","31",",0","6",",0","22","1,0","30","1,0","30","1,0","0","1,0","0","1,0","27","","","","19610125",",1,0","19610108","+,,0","19610120",",,0","","","19610120",",,0","19610117",",1,0","-36.7","1,0,25,","102",",,0,08,+","201",",,0,20,","22.9",",,0,20,","-3.3","1,0,17,","4480.7","0","1095.0","1,0","76.2",",,,0","","","607",",,,0","-19.27","2,0","-14.90","1,,,0","-23.64","1,,,0","","","","","315","1,X","","","","","67.3","1,X","",""
"USW00014755","1961-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","13",",0","9",",0","2",",0","27",",0","5",",0","14",",0","28",",0","25",",0","0",",0","0",",0","26","","","","19610201",",,0","19610228","+,,0","19610214",",,0","1","","19610214",",,0","19610219",",,0","-36.7",",0,01,","51",",,0,28,+","206",",,0,14,","45.2",",,0,14,","2.2",",0,19,","5345.4","0","864.7",",0","149.7",",,,0","","","586",",,,0","-12.55",",0","-8.15",",,,0","-16.95",",,,0","","","","","270","2,X","","","","","52.4","2,X","",""
"USW00014755","1961-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","13",",0","7",",0","0",",0","31",",0","6",",0","11",",0","31",",0","27",",0","0",",0","0",",0","24","","","","19610317",",,0","19610315",",,0","19610314",",,0","","","19610314",",,0","19610328",",,0","-26.7",",0,17,","152",",,0,15,","191",",,0,14,","24.9",",,0,14,","3.3",",0,28,","6254.0","0","908.6",",0","97.9",",,,0","","","613",",,,0","-10.98",",0","-6.21",",,,0","-15.74",",,,0","","","","","315","1,X","","","","","59.6","1,X","",""
"USW00014755","1961-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","25",",0","19",",0","4",",0","30",",0","13",",0","0",",0","30",",0","25",",0","0",",0","0",",0","27","","","","19610419","+,,0","19610421","+,,0","19610410",",,0","","","19610410",",,0","19610422",",,0","-14.4",",0,19,+","406",",,0,21,+","305",",,0,10,","50.8",",,0,10,","2.8",",0,22,","6998.4","0","744.4",",0","271.5",",,,0","","","1518",",,,0","-6.48",",0","-3.50",",,,0","-9.47",",,,0","","","","","270","5,X","","","","","65.8","5,X","",""
"USW00014755","1961-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","15",",0","9",",0","0",",0","16",",0","2",",0","0",",0","23",",0","9",",0","0",",0","0",",0","26","","","","19610505",",,0","19610502",",,0","19610502",",,0","3","","19610526",",,0","19610515","+,,0","-13.3",",0,05,","381",",,0,02,","64",",,0,02,","19.1",",,0,26,","13.9",",0,15,+","7576.2","0","577.8",",0","76.3",",,,0","","","166",",,,0","-0.31",",0","3.01",",,,0","-3.62",",,,0","","","","","270","1,X","","","","","57.6","1,X","",""
"USW00014755","1961-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","10",",0","3",",0","0",",0","0",",0","0",",0","7",",0","1",",0","0",",0","0",",0","27","","","","19610616","+,,0","19610630","+,,0","19610630","+,,0","5","","19610610",",,0","19610612",",,0","-3.3",",0,16,+","0",",,0,30,+","0",",,0,30,+","41.1",",,0,10,","16.7",",0,12,","7924.9","0","348.7",",0","146.2",",,,0","","","0",",,,0","6.71",",0","10.31",",,,0","3.11",",,,0","","","","","270","1,X","","","","","39.1","1,X","",""
"USW00014755","1961-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","16",",0","14",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","30","","","","19610705","+,,0","19610731","+,,0","19610704","+,,0","4","","19610702",",,0","19610724",",,0","-0.6",",0,05,+","0",",,0,31,+","0",",T,0,04,+","33.3",",,0,02,","18.9",",0,24,","283.5","0","283.5",",0","131.3",",,,0","","","0",",T,,0","9.19",",0","12.35",",,,0","6.02",",,,0","","","","","","","","","","","39.6",",X","",""
"USW00014755","1961-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","15",",0","13",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","27","","","","19610814",",,0","19610831","+,,0","19610814",",,0","3","","19610821",",,0","19610819","+,,0","-1.7",",0,14,","0",",,0,31,+","0",",T,0,14,","15.7",",,0,21,","17.2",",0,19,+","564.5","0","281.0",",0","104.5",",,,0","","","0",",T,,0","9.27",",0","12.39",",,,0","6.15",",,,0","","","","","270","5,X","","","","","42.1","5,X","",""
"USW00014755","1961-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","25","","","","19610929",",,0","19610930","+,,0","19610930","+,,0","","","19610915",",,0","19610901",",,0","-6.1",",0,29,","0",",,0,30,+","0",",,0,30,+","45.0",",,0,15,","17.2",",0,01,","828.1","0","263.6",",0","129.3",",,,0","","","0",",,,0","9.55",",0","12.89",",,,0","6.20",",,,0","","","","","","","","","","","","","",""
"USW00014755","1961-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","2",",0","2",",0","0",",0","19",",0","4",",0","0",",0","0",",0","24","","","","19611016",",,0","19611016","+,,0","19611031",",,0","","","19611030",",,0","19611008",",,0","-14.4",",0,16,","25",",,0,16,+","94",",,0,31,","17.8",",,0,30,","12.8",",0,08,","1346.6","0","518.5",",0","64.1",",,,0","","","145",",,,0","1.61",",0","5.34",",,,0","-2.12",",,,0","","","","","270","4,X","","","","","45.2","4,X","",""
"USW00014755","1961-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","16",",0","12",",0","1",",0","19",",0","10",",0","3",",0","27",",0","15",",0","0",",0","0",",0","28","","","","19611128",",,0","19611121",",,0","19611121",",,0","","","19611121",",,0","19611105",",,0","-19.4",",0,28,","305",",,0,21,","396",",,0,21,","59.7",",,0,21,","8.9",",0,05,","2052.2","0","705.6",",0","162.2",",,,0","","","1031",",,,0","-5.19",",0","-1.46",",,,0","-8.91",",,,0","","","","","270","1,X","","","","","50.4","1,X","",""
"USW00014755","1961-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","17",",0","14",",0","0",",0","31",",0","13",",0","12",",0","31",",0","28",",0","0",",0","0",",0","30","","","","19611215",",,0","19611220",",,0","19611207",",,0","","","19611207",",,0","19611205",",,0","-27.8",",0,15,","330",",,0,20,","241",",,0,07,","25.1",",,0,07,","1.7",",0,05,","2976.2","0","924.0",",0","117.8",",,,0","","","1045",",,,0","-11.47",",0","-7.51",",,,0","-15.44",",,,0","","","","","270","5,X","","","","","55.5","5,X","",""
"USW00014755","1962-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","19",",0","10",",0","1",",0","31",",0","8",",0","23",",0","31",",0","29",",0","0",",0","0",",0","28","","","","19620131",",,0","19620105","+,,0","19620130",",,0","","","19620115",",,0","19620107","+,,0","-36.7",",0,31,","254",",,0,05,+","173",",,0,30,","29.0",",,0,15,","0.6",",0,07,+","4057.0","0","1080.8",",0","99.3",",,,0","","","583",",,,0","-16.53",",0","-11.11",",,,0","-21.95",",,,0","","","","","270",",X","","","","","68.4",",X","",""
"USW00014755","1962-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","16",",0","10",",0","2",",0","28",",0","9",",0","18",",0","28",",0","26",",0","0",",0","0",",0","23","","","","19620207",",,0","19620224",",,0","19620214",",,0","","","19620214",",,0","19620205",",,0","-33.9",",0,07,","356",",,0,24,","211",",,0,14,","37.6",",,0,14,","2.8",",0,05,","4985.7","0","928.7",",0","161.4",",,,0","","","1069",",,,0","-14.84",",0","-9.99",",,,0","-19.68",",,,0","","","","","270",",X","","","","","52.4",",X","",""
"USW00014755","1962-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","11",",0","7",",0","1",",0","31",",0","6",",0","5",",0","30",",0","28",",0","0",",0","0",",0","26","","","","19620302",",,0","19620313","+,,0","19620312",",,0","","","19620312",",,0","19620330",",,0","-31.7",",0,02,","356",",,0,13,+","330",",,0,12,","77.5",",,0,12,","5.6",",0,30,","5890.7","0","905.0",",0","165.9",",,,0","","","714",",,,0","-10.86",",0","-7.81",",,,0","-13.91",",,,0","","","","","135","5,X","","","","","66.3","5,X","",""
"USW00014755","1962-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","18",",0","11",",0","0",",0","27",",0","5",",0","0",",0","26",",0","19",",0","0",",0","0",",0","28","","","","19620403",",,0","19620404","+,,0","19620413",",,0","1","","19620430",",,0","19620428",",,0","-16.7",",0,03,","178",",,0,04,+","66",",,0,13,","20.8",",,0,30,","11.1",",0,28,","6599.7","0","709.0",",0","113.7",",,,0","","","299",",,,0","-5.30",",0","-1.83",",,,0","-8.77",",,,0","","","","","135","3,X","","","","","64.8","3,X","",""
"USW00014755","1962-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","3",",0","0",",0","0",",0","19",",0","5",",0","0",",0","0",",0","21","","","","19620509",",,0","19620506","+,,0","19620504",",,0","5","","19620524",",,0","19620519",",,0","-13.9",",0,09,","25",",,0,06,+","15",",,0,04,","24.1",",,0,24,","17.8",",0,19,","7074.0","0","474.3",",0","101.2",",,,0","","","28",",,,0","3.03",",0","6.87",",,,0","-0.80",",,,0","","","","","315","5,X","","","","","47.3","5,X","",""
"USW00014755","1962-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","20","","","","19620603",",,0","19620602",",,0","19620607",",,0","3","","19620619",",,0","19620630","+,,0","-3.3",",0,03,","0",",T,0,02,","0",",T,0,07,","48.8",",,0,19,","16.7",",0,30,+","7400.4","0","326.4",",0","115.2",",,,0","","","0",",T,,0","7.45",",0","11.07",",,,0","3.83",",,,0","","","","","315","5,X","","","","","42.1","5,X","",""
"USW00014755","1962-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","17",",0","14",",0","4",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","29","","","","19620705",",,0","19620731","+,,0","19620705",",,0","5","","19620709",",,0","19620712",",,0","-2.8",",0,05,","0",",,0,31,+","3",",,0,05,","67.8",",,0,09,","15.6",",0,12,","364.9","0","364.9",",0","291.5",",,,0","","","3",",,,0","6.56",",0","9.69",",,,0","3.44",",,,0","","","","","270","3,X","","","","","44.2","3,X","",""
"USW00014755","1962-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","12",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","29","","","","19620819",",,0","19620831","+,,0","19620831","+,,0","1","","19620829",",,0","19620831","+,,0","0.0",",0,19,","0",",,0,31,+","0",",,0,31,+","92.7",",,0,29,","16.7",",0,31,+","645.2","0","280.3",",0","284.6",",,,0","","","0",",,,0","9.29",",0","12.69",",,,0","5.90",",,,0","","","","","","","","","","","","","",""
"USW00014755","1962-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","19",",0","13",",0","4",",0","5",",0","0",",0","0",",0","17",",0","5",",0","0",",0","0",",0","29","","","","19620921",",,0","19620924","+,,0","19620922","+,,0","2","","19620910",",,0","19620901",",,0","-8.9",",0,21,","25",",,0,24,+","13",",,0,22,+","45.5",",,0,10,","17.2",",0,01,","1116.3","0","471.1",",0","239.3",",,,0","","","26",",,,0","2.63",",0","5.45",",,,0","-0.19",",,,0","","","","","135","4,X","","","","","51.9","4,X","",""
"USW00014755","1962-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","17",",0","16",",0","5",",0","9",",0","6",",0","0",",0","27",",0","13",",0","0",",0","0",",0","28","","","","19621027",",,0","19621026",",,0","19621026",",,0","","","19621006",",,0","19621004",",,0","-15.0",",0,27,","102",",,0,26,","272",",,0,26,","121.9",",,0,06,","11.7",",0,04,","1735.9","0","619.6",",0","338.0",",,,0","","","628",",,,0","-1.65",",0","1.80",",,,0","-5.11",",,,0","","","","","270","1,X","","","","","53.5","1,X","",""
"USW00014755","1962-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","11",",0","3",",0","30",",0","8",",0","1",",0","30",",0","23",",0","0",",0","0",",0","20","","","","19621123",",,0","19621111",",,0","19621122",",,0","","","19621122",",,0","19621129","+,,0","-17.8",",0,23,","152",",,0,11,","292",",,0,22,","53.1",",,0,22,","5.6",",0,29,+","2472.5","0","736.6",",0","207.3",",,,0","","","938",",,,0","-6.22",",0","-2.35",",,,0","-10.09",",,,0","","","","","","","","","","","","","",""
"USW00014755","1962-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","10",",0","3",",0","30",",0","10",",0","15",",0","31",",0","28",",0","0",",0","0",",0","30","","","","19621230",",,0","19621223","+,,0","19621229",",,0","","","19621229",",,0","19621204",",,0","-40.6",",0,30,","203",",,0,23,+","312",",,0,29,","44.7",",,0,29,","2.8",",0,04,","3477.0","0","1004.5",",0","169.7",",,,0","","","1030",",,,0","-14.07",",0","-9.42",",,,0","-18.72",",,,0","","","","","135","5,X","","","","","57.1","5,X","",""
"USW00014755","1963-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","14",",0","8",",0","1",",0","29","2,0","8","1,0","17",",0","31",",0","31",",0","0",",0","0",",0","28","","","","19630124",",,0","19630123",",2,0","19630127",",1,0","","","19630127",",,0","19630120",",,0","-32.2",",0,24,","330","2,,0,23,","236","1,,0,27,","33.3",",,0,27,","-0.6",",0,20,","4504.0","0","1027.0",",0","118.5",",,,0","","","788","1,,,0","-14.80",",0","-10.36",",,,0","-19.23",",,,0","","","","","270","4,X","","","","","62.2","4,X","",""
"USW00014755","1963-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","18",",0","14",",0","0",",0","28",",0","12",",0","20",",0","28",",0","28",",0","0",",0","0",",0","27","","","","19630204",",,0","19630222","+,,0","19630202",",,0","","","19630202",",,0","19630206",",,0","-37.2",",0,04,","432",",,0,22,+","216",",,0,02,","23.4",",,0,02,","-2.8",",0,06,","5538.1","0","1034.1",",0","142.3",",,,0","","","1172",",,,0","-18.60",",0","-12.94",",,,0","-24.26",",,,0","","","","","315","1,X","","","","","54.0","1,X","",""
"USW00014755","1963-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","15",",0","11",",0","2",",0","31",",0","10",",0","9",",0","31",",0","26",",0","0",",0","0",",0","28","","","","19630311",",,0","19630320","+,,0","19630306",",,0","","","19630306",",,0","19630326",",,0","-24.4",",0,11,","483",",,0,20,+","229",",,0,06,","62.2",",,0,06,","3.3",",0,26,","6432.2","0","894.1",",0","194.6",",,,0","","","1009",",,,0","-10.51",",0","-6.34",",,,0","-14.68",",,,0","","","","","270",",X","","","","","63.7",",X","",""
"USW00014755","1963-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","17",",0","14",",0","1",",0","30",",0","9",",0","3",",0","30",",0","20",",0","0",",0","0",",0","29","","","","19630405",",,0","19630401",",,0","19630411",",,0","4","","19630411",",,0","19630420","+,,0","-22.2",",0,05,","279",",,0,01,","203",",,0,11,","27.4",",,0,11,","5.0",",0,20,+","7183.6","0","751.4",",0","177.0",",,,0","","","710",",,,0","-6.71",",0","-3.33",",,,0","-10.09",",,,0","","","","","270","3,X","","","","","62.7","3,X","",""
"USW00014755","1963-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","","","0.0","0","0.0",",0","12",",0","10",",0","0",",0","7",",0","1",",0","0",",0","23",",0","4",",0","0",",0","0",",0","21","","","","19630512","+,,0","19630504","+,,0","19630523",",,0","1","","19630508",",,0","19630529",",,0","-10.0",",0,12,+","102",",,0,04,+","25",",,0,23,","23.9",",,0,08,","12.2",",0,29,","7724.7","0","541.1",",0","109.5",",,,0","","","90",",,,0","0.88",",0","4.68",",,,0","-2.92",",,,0","","","","","","","","","","","","","",""
